@RELATION Edge_dp_16
@ATTRIBUTE a0 NUMERIC
@ATTRIBUTE a1 NUMERIC
@ATTRIBUTE a2 NUMERIC
@ATTRIBUTE a3 NUMERIC
@ATTRIBUTE a4 NUMERIC
@ATTRIBUTE a5 NUMERIC
@ATTRIBUTE a6 NUMERIC
@ATTRIBUTE a7 NUMERIC
@ATTRIBUTE a8 NUMERIC
@ATTRIBUTE a9 NUMERIC
@ATTRIBUTE a10 NUMERIC
@ATTRIBUTE a11 NUMERIC
@ATTRIBUTE a12 NUMERIC
@ATTRIBUTE a13 NUMERIC
@ATTRIBUTE a14 NUMERIC
@ATTRIBUTE class {0,1,3,5,7,8,9,10,11,12,13,14,16,17,18,19,25,26,37,58,59,60,61,62,63,64,65,66,81,84,85,87,88,89,90,91,92,93,94,95,102,107,108,109,110,111,112,113,114,117,118,119,121,123,124,125,126,127,128,129,130,131,132,133,134,135,139,140,150,151,152,153,154,155,157,158,159,160,161,162,163,164,165,166,168,169,170,171,172,173,174,175,177,178,179,180,181,184,185,186,187,188,190,192,193,194,195,197,198,199,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,230,231,232,233,234,235,237,239,240,241,242,243,246,247,248,250,254,256,259,272,273,274,275,276,277,278,279,280,281,282,283,285,286,287,288,289,291,292,293,294,295,296,297,298,299,300,301,315,320,321,324,325,328,329,330,332,333,334,336,337,338,339,340,341,342,343,344,345,346,347,348,335,349,350,351,352,353,354,355,356,357,364,379,380,382,383,384,385,386,387,388,389,390,391,392,393,394,403,405,408,409,414,415,420,439,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,458,480,481,482,483,484,486,487,488,489,490,491,492,493,494,495,496,497,498,513,514,527,542,544,545,546,547,548,549,550,551,552,553,555,559,560,561,562,563,567,577,582,583,584,585,586,587,588,598,599,634,635,658,670,671}
@DATA
0.9159,0.039,-2.5171,-1.8624,1.9557,-2.5086,-0.6717,3.4076,-2.9378,0.0662,9.7308,-9.2508,9.5307,-6.3284,0.4682,165
1.204,0.0032,-2.8941,-1.6964,2.084,-2.8337,-0.7148,3.6914,-3.3865,0.2192,10.6964,-10.0896,11.0268,-7.6403,0.7148,165
1.1133,0.2377,-2.4297,-1.6718,2.0131,-2.8318,-1.0015,3.6078,-3.0573,0.258,10.594,-9.9561,10.4965,-7.0004,0.4571,165
1.3896,0.6486,-2.6498,-1.8597,1.7714,-2.9187,-0.938,3.0234,-2.5349,0.2709,9.8153,-9.4705,9.5936,-6.2089,0.1621,165
1.2283,0.3048,-2.5467,-1.8033,1.8587,-2.7523,-0.8427,3.8905,-3.2371,0.254,11.4315,-10.7181,11.644,-8.3607,0.5334,165
1.1119,-0.0724,-1.7464,-2.0031,2.3014,-2.4876,-0.4321,4.1726,-3.887,-0.009,10.1206,-9.3089,10.2888,-7.1448,0.5767,165
1.2388,0.3816,-1.331,-1.5243,1.8433,-2.1639,-0.2089,2.0037,-3.4755,-0.4739,4.2873,-4.5814,4.1645,-1.5594,0.7891,169
1.1507,0.2346,-1.722,-1.6281,1.6314,-2.0001,-0.2659,2.0759,-3.1023,-0.3622,4.5979,-4.8259,4.6884,-1.9985,0.7342,169
1.4697,0.4448,-1.1871,-1.7865,1.8654,-2.1257,-0.0967,2.2298,-3.6549,-0.5578,4.5712,-4.9654,4.4939,-1.8,0.9387,169
1.2074,0.5509,-1.5788,-1.4899,1.6312,-2.2494,-0.3835,2.1746,-3.2258,-0.5855,4.292,-4.5389,4.3808,-1.5189,0.8521,169
1.257,0.4238,-1.4694,-1.5492,1.8288,-2.1497,-0.248,2.2026,-3.5528,-0.5343,4.2524,-4.8089,4.4111,-1.6597,0.8005,169
1.1556,0.1287,-1.5144,-1.6621,1.9569,-2.0917,-0.2445,2.449,-3.4126,-0.5432,4.7198,-5.0138,4.6954,-2.1489,0.697,169
2.4772,0.6787,-2.0575,-2.86,1.9241,-3.8405,-0.437,4.2775,-4.964,-0.0773,11.0688,-10.1116,9.8041,-6.6154,1.0404,169
1.2346,0.2423,-1.4649,-1.6612,1.9129,-2.052,-0.2107,2.197,-3.2012,-0.4906,4.6713,-4.906,4.6483,-1.9189,0.6561,169
1.2704,0.2784,-1.5454,-1.7303,1.9119,-2.1758,-0.2098,2.2914,-3.3202,-0.5431,4.8278,-4.9983,4.684,-1.9128,0.7187,169
1.2956,0.4337,-1.4625,-1.6168,1.7266,-2.2202,-0.186,2.0741,-3.3796,-0.4555,4.2506,-4.6008,4.3196,-1.5243,0.9763,169
0.3905,-1.2645,-3.0167,-1.8725,1.9971,-1.8218,-0.4961,3.0103,-2.7549,-0.3462,9.4786,-9.4026,8.7861,-5.7483,0.3926,170
0.2764,-0.6156,-3.2268,-1.87,1.5768,-2.1065,-0.4419,2.5945,-2.5589,-0.0398,9.49,-9.2701,9.4334,-6.1542,0.2094,170
-0.7326,-1.2658,-3.6136,-1.8223,1.3771,-1.6722,-0.3675,2.6532,-2.7205,-0.0932,11.0478,-10.8071,10.5664,-6.9787,-0.1553,170
-0.8844,-2.2296,-4.3637,-1.6973,0.9321,-1.4987,-0.3813,2.1871,-2.2162,0.1138,10.7213,-10.1864,9.8951,-6.1298,-0.384,170
0.3872,-1.0521,-3.7435,-1.9002,1.3675,-1.9379,-0.4268,2.3987,-2.3572,0.0756,9.8103,-9.4703,8.8452,-5.6324,-0.3098,170
0.183,-1.1453,-3.7373,-1.8077,1.4265,-1.8975,-0.3456,2.6158,-2.7666,-0.0254,10.47,-10.1057,9.2637,-6.1261,0.3168,170
0.1819,-1.2413,-4.0949,-1.8165,1.1381,-1.8091,-0.5948,2.5292,-2.3695,0.0615,10.8494,-10.2669,9.3772,-6.2334,-0.1033,170
0.0789,-1.2472,-3.5864,-1.9013,1.573,-1.9014,-0.3716,2.9322,-3.1104,-0.0025,12.4338,-12.1284,11.0263,-7.9006,-0.1706,170
-0.2178,-1.2442,-3.6292,-1.7807,1.0637,-1.6307,-0.5014,2.4063,-2.3969,0.1523,9.728,-9.4632,8.8868,-5.4263,-0.246,170
0.3399,-1.1138,-2.8559,-1.7725,2.2399,-2.4493,-0.5554,3.1078,-2.9287,-0.0971,11.8182,-11.5694,10.3858,-7.3538,0.8012,170
-0.1713,-1.4189,-3.5316,-1.6644,1.239,-1.5645,-0.4454,2.7094,-2.6523,-0.1341,11.5025,-11.2456,9.507,-6.2438,0.0343,170
-0.0716,-1.465,-3.213,-1.8601,1.8258,-1.6951,-0.3484,2.9984,-2.7807,-0.1617,12.4043,-12.5723,10.056,-7.5179,0.6843,170
0.1842,-1.3041,-3.9308,-1.8567,1.4738,-1.8629,-0.4989,2.7158,-2.4446,-0.058,10.3952,-10.1054,9.3085,-5.8227,0.0082,170
0.1564,-0.7684,-3.0231,-1.8132,1.7124,-1.9019,-0.4207,2.7763,-2.8528,-0.0226,10.0569,-9.8152,9.3997,-6.0585,0.0904,170
0.2682,-0.8555,-3.6257,-1.7685,1.2987,-1.8971,-0.4189,2.562,-2.5775,0.051,9.6472,-9.0644,8.8516,-5.7533,0.0931,170
0.0129,-0.9177,-3.5367,-1.8245,1.3214,-1.8079,-0.3446,2.4584,-2.6114,-0.07,10.4568,-10.162,9.259,-6.0117,0.1732,170
0.3599,-0.7283,-3.3068,-1.7434,1.6675,-2.4127,-0.7535,2.7894,-2.8766,0.1181,13.0726,-12.4737,11.0002,-7.8677,0.0169,170
0.4628,-1.1025,-3.4751,-1.7331,1.4314,-2.2026,-0.4787,2.6427,-2.6313,-0.1248,9.6316,-9.1802,9.001,-5.6778,0.0771,170
0.0409,-1.6353,-4.1799,-1.7555,1.2395,-1.9302,-0.6034,2.3862,-2.3943,0.0873,10.4975,-9.7248,9.2552,-6.2685,-0.0628,170
-0.2246,-0.6145,-2.7446,-1.5806,1.6751,-2.1153,-0.6943,2.854,-2.8362,0.0531,11.7437,-11.336,10.6299,-7.2264,0.0059,170
-0.3651,-1.5761,-3.9568,-1.6215,1.3307,-1.8258,-0.4971,2.4136,-2.4941,-0.1279,10.385,-9.8032,9.9744,-6.1786,-0.526,170
-0.1159,-0.8463,-3.0893,-1.8026,1.7505,-1.8954,-0.7708,2.9096,-2.7763,0.1681,13.2266,-12.9948,11.6617,-8.4796,0.1275,170
1.111,-0.1774,-2.0969,-1.7101,1.8177,-2.1522,-0.1977,3.3794,-4.0018,-0.4246,8.5388,-8.216,8.9082,-5.7556,0.7765,171
0.6966,-0.2853,-2.3313,-1.8455,2.118,-2.285,-0.5192,3.0535,-3.4545,-0.4113,8.811,-8.6079,8.2918,-4.9864,0.5552,171
1.5208,0.13,-1.9517,-1.9232,1.9926,-2.1565,-0.5769,3.0789,-3.7485,-0.5841,7.4169,-7.5469,7.4026,-4.3557,0.7764,171
1.445,0.41,-1.5764,-1.6127,1.9297,-2.4733,-0.4281,2.7429,-3.6511,-0.2537,7.3679,-7.2614,7.352,-4.36,0.7678,171
1.378,0.1439,-2.1989,-1.6418,1.9203,-2.3206,-0.3597,3.1194,-3.9127,-0.3394,7.1981,-7.1963,7.1391,-4.1303,0.7766,171
1.4092,0.4658,-1.7091,-1.7689,2.1152,-2.4881,-0.4644,2.8477,-3.6559,-0.5055,6.388,-6.8644,6.4226,-3.1795,0.8997,171
1.5466,0.4805,-1.5676,-1.75,2.1638,-2.4268,-0.4419,2.9458,-3.7664,-0.747,6.3125,-6.8561,6.3546,-3.3491,0.9609,171
1.3507,0.2748,-1.9698,-1.4797,1.9796,-2.4001,-0.5032,3.0093,-3.8733,-0.5098,7.4254,-7.3824,7.5744,-4.5321,0.6257,171
1.2157,0.2754,-2.0005,-1.5615,1.9467,-2.3692,-0.5405,2.7689,-3.5227,-0.5778,6.8672,-6.8631,6.8217,-3.736,0.8491,171
1.0795,0.4122,-2.1591,-1.5284,1.7019,-2.5211,-0.5023,2.9116,-3.5022,-0.3037,7.4383,-7.3215,7.3849,-4.2647,0.7608,171
1.1798,-0.0905,-2.1803,-1.7409,1.8956,-2.3531,-0.4213,3.2993,-3.7962,-0.2189,8.0796,-7.8278,7.9216,-4.9053,0.724,171
1.2302,0.2422,-1.6927,-1.6031,1.9364,-2.4252,-0.2246,2.8289,-3.7083,-0.3582,6.4755,-6.3874,6.571,-3.516,0.5755,171
1.6176,0.5233,-1.964,-1.6471,1.7061,-2.4541,-0.6927,3.5079,-3.9648,-0.5711,7.7047,-7.7268,7.9295,-4.9375,0.888,171
1.3563,-0.0496,-2.0359,-1.8398,1.9539,-2.2735,-0.2592,2.8134,-3.5627,-0.2606,7.4008,-7.3376,7.1402,-3.9992,0.7789,171
1.4963,0.3945,-1.7557,-1.6029,2.2035,-2.4452,-0.6184,2.5252,-3.6465,-0.4994,6.305,-6.3938,6.344,-3.2182,1.004,171
1.3469,0.2666,-2.1559,-1.8648,1.8403,-2.4885,-0.426,2.6524,-3.227,-0.1777,7.5067,-7.2907,7.2923,-3.9181,0.6711,171
1.49,0.3664,-2.2351,-1.8259,1.7923,-2.5557,-0.3328,2.5282,-3.3175,-0.1634,6.5359,-6.7481,6.5985,-3.3451,0.7939,171
1.5343,0.3192,-1.9814,-1.6916,1.8365,-2.3731,-0.407,2.8911,-3.696,-0.4719,6.9727,-7.0004,7.0421,-3.8056,0.7833,171
1.4958,0.5333,-1.8419,-1.8073,1.9009,-2.4219,-0.523,2.9368,-3.7428,-0.3989,7.0418,-7.1415,6.706,-3.6552,0.8588,171
1.396,0.4269,-2.1195,-1.5937,1.8169,-2.4371,-0.4448,3.0901,-3.7642,-0.4778,6.9876,-7.0685,6.8978,-3.7163,0.6306,171
1.2478,0.1627,-1.984,-1.8213,1.9634,-2.4786,-0.4382,3.0418,-3.6289,-0.368,7.4152,-7.4871,7.4512,-4.4078,0.7635,171
1.5717,0.5301,-2.2196,-1.4727,1.7766,-2.7074,-0.5678,3.2399,-3.7041,-0.4831,7.9502,-7.8088,7.9125,-4.6561,0.8412,171
1.4338,0.2582,-1.9674,-1.5647,2.0552,-2.618,-0.3477,2.7196,-3.6164,-0.3511,6.7731,-6.7163,6.7026,-3.6164,0.6248,171
1.1609,0.0723,-2.3002,-1.5511,1.9197,-2.4953,-0.3661,2.9577,-3.8031,-0.1349,7.6086,-7.4255,7.7651,-4.5473,0.9514,171
1.4561,0.2998,-1.5927,-1.7727,1.9406,-2.3748,-0.2903,2.7514,-3.7948,-0.4198,7.0644,-7.3978,7.0763,-3.9987,1.0219,171
0.6566,-0.3594,-2.2803,-1.7628,1.9225,-2.307,-0.4836,3.1633,-3.3511,-0.241,8.2445,-8.2371,8.6349,-5.1612,0.7927,172
0.3984,-0.6759,-3.4927,-1.652,1.1438,-2.0618,-0.5162,2.9006,-2.6651,0.029,10.1217,-9.6506,9.9297,-6.2627,0.0161,172
-0.0727,-0.8526,-3.1225,-1.6478,1.3942,-2.0684,-0.3403,2.6649,-2.3858,-0.1007,9.6401,-9.3215,9.296,-5.6153,-0.2116,172
0.3516,-0.6272,-2.9232,-1.8535,1.6806,-2.0114,-0.4052,3.0498,-3.02,-0.2891,9.7128,-9.7768,9.4684,-5.8762,0.5289,172
0.2577,-0.6549,-2.9956,-1.7809,1.3771,-1.9352,-0.4612,2.9053,-2.5294,-0.0985,9.589,-9.4199,9.7186,-6.083,-0.151,172
0.2539,-0.6606,-3.1754,-1.7014,1.5503,-2.0035,-0.4581,2.8334,-2.8019,-0.2971,8.9901,-9.1661,9.1096,-5.6287,0.7071,172
0.1535,-0.7482,-3.4937,-1.7783,1.2347,-1.961,-0.545,2.75,-2.5162,-0.1096,9.3416,-9.0099,9.2919,-5.5863,0.038,172
0.6307,-0.3724,-2.3265,-1.9039,2.0601,-2.0501,-0.3984,3.1933,-3.6698,-0.5846,7.4717,-7.718,8.1265,-4.8331,0.4545,172
0.4686,-0.8444,-3.2785,-1.8536,1.5113,-2.0631,-0.4254,2.786,-2.9075,-0.3039,8.3883,-8.2955,8.6153,-4.897,0.2399,172
0.1795,-0.9028,-3.7466,-1.7613,1.2021,-1.8981,-0.4617,2.6385,-2.3974,-0.2052,9.5366,-8.8782,9.2185,-5.631,0.012,172
0.1297,-0.8852,-3.4749,-1.7027,1.3513,-2.1932,-0.3327,2.6706,-2.539,-0.1579,9.6035,-9.3836,9.3892,-5.4896,0.4605,172
2.9575,1.787,-3.3677,-1.4967,1.017,-3.4853,-2.0748,2.2619,-1.0818,0.024,7.5414,-6.5771,6.5075,-3.6051,0.0,130
3.9303,3.7814,-2.2778,-4.0742,-2.521,-3.9353,-0.0893,3.1909,-2.6698,0.3821,12.9224,-12.3914,11.9944,-7.2056,-0.3424,130
2.5711,1.8611,-3.1186,-1.5154,1.1978,-3.313,-1.8199,2.1451,-1.536,-0.0971,6.7809,-5.9812,5.9382,-2.8794,0.0019,130
3.0749,1.5876,-3.7657,-1.6684,0.8078,-3.3814,-1.9608,2.2756,-1.376,0.0362,7.4507,-6.5594,6.512,-3.4314,-0.2451,130
2.4974,1.5984,-3.2745,-1.632,1.0951,-3.2233,-1.6249,2.2519,-1.5649,0.189,7.2961,-6.2682,6.3318,-3.5942,-0.2561,130
2.9172,2.2328,-3.5237,-1.6669,0.9351,-3.4084,-1.9109,2.27,-1.301,0.1491,6.9252,-6.0579,6.0546,-3.2187,-0.349,130
2.6066,2.2505,-2.4636,-1.4221,1.4382,-3.4998,-1.9212,2.0831,-1.5597,-0.1511,6.3898,-5.6882,5.6154,-2.7767,-0.1349,130
3.2158,2.4507,-3.4325,-1.6838,0.9021,-3.5084,-2.0821,2.3451,-1.3671,0.0241,7.0002,-6.1277,6.2611,-3.3677,-0.3871,130
2.8022,2.3322,-2.9169,-1.4563,1.015,-3.3406,-2.0188,2.3035,-1.2709,-0.117,6.2663,-5.3616,5.5337,-2.6941,-0.4523,130
2.5286,1.5748,-3.4176,-1.5949,0.8175,-2.9061,-1.7244,2.2918,-1.5703,-0.0447,6.7303,-5.7876,5.8568,-3.0825,-0.0939,130
2.3773,1.5531,-2.9233,-1.3172,1.0601,-3.0875,-1.7015,2.2527,-1.4232,-0.1325,6.5382,-5.8862,5.7776,-2.751,-0.053,130
2.6999,1.5206,-3.6805,-1.5421,0.7487,-3.1058,-1.6282,2.5061,-1.6249,-0.1027,6.7366,-5.9548,6.0111,-2.9799,-0.0861,130
3.0233,2.6287,-3.1566,-1.5974,0.9035,-3.6655,-2.2478,2.3866,-1.2409,0.0571,6.9392,-6.2888,6.335,-3.1212,-0.3565,130
1.0348,0.5797,-1.6417,-1.3072,2.0658,-2.735,-0.8053,3.1123,-3.338,-0.2295,8.2594,-8.2166,9.2398,-5.3338,1.1516,125
1.0603,0.2902,-1.6092,-1.6551,2.3793,-2.6322,-0.546,2.9684,-3.3851,-0.1839,8.5115,-8.3074,8.4597,-4.9856,0.7213,125
1.5424,0.7762,-2.981,-1.5128,1.2162,-2.8031,-1.1296,2.2642,-1.9948,-0.2422,7.408,-7.0867,7.6231,-3.8461,0.215,125
1.5175,0.8934,-1.5501,-1.4051,2.2777,-3.1918,-0.9111,2.7895,-3.0912,0.0621,8.0136,-7.4664,8.8005,-5.1856,0.7307,125
1.6926,1.0955,-2.1621,-1.226,1.5013,-3.2287,-1.1042,2.7447,-2.5824,-0.3188,7.3877,-7.3442,7.8717,-3.7098,0.5217,125
1.6835,1.2301,-1.4855,-1.3552,1.8295,-2.9553,-1.3343,2.9344,-2.7363,-0.2606,7.7504,-7.5524,8.8033,-5.2225,0.8756,125
1.6264,0.6452,-3.0748,-1.6096,1.3711,-2.6716,-1.3475,2.8194,-2.2986,0.0908,10.1115,-9.5201,9.5403,-6.0152,0.0403,125
1.6138,0.8069,-2.0228,-1.5254,1.6967,-2.744,-0.8317,2.8324,-3.0701,-0.2155,8.2154,-7.9391,8.8731,-5.3802,0.6466,125
1.6567,0.7242,-3.1026,-1.5195,1.2883,-2.8333,-1.3391,2.3022,-2.1624,0.1728,8.1389,-7.5494,8.4997,-4.9677,0.249,125
1.1567,0.4032,-2.4077,-1.5712,1.7935,-3.003,-1.2095,2.9314,-2.7204,-0.275,9.1371,-8.6322,9.0919,-5.5501,0.5162,125
1.2913,0.3871,-2.295,-1.4903,1.7586,-2.754,-0.9097,3.0305,-2.9337,-0.2074,8.425,-8.2259,8.9089,-5.0019,0.5253,125
0.9811,0.6103,-1.3517,-1.3218,2.0445,-2.6474,-0.7039,2.7784,-3.2577,-0.1948,7.4478,-7.3467,8.1368,-4.3249,0.7901,125
1.1269,0.5163,-1.6701,-1.5804,2.2224,-2.7118,-0.7678,3.318,-3.3494,-0.0404,9.2444,-9.213,10.3264,-6.3619,1.1089,125
1.3462,0.4334,-2.5011,-1.4839,1.6164,-2.807,-0.9791,2.983,-2.881,-0.204,8.2581,-8.1306,9.4615,-5.4663,0.5329,125
0.4709,-0.1353,-1.8403,-1.4234,1.8835,-2.4464,-0.7578,2.8307,-2.9606,-0.0216,8.53,-8.6545,9.6449,-5.9049,1.0716,125
1.1328,0.3674,-3.1014,-1.5394,1.2422,-2.4003,-0.931,2.8013,-2.7957,-0.2944,8.4376,-8.3142,9.1386,-5.2381,0.6954,125
1.4647,0.6204,-2.658,-1.6511,1.5968,-2.5834,-1.0103,2.9767,-2.8139,-0.1899,8.5741,-8.2757,9.0859,-5.4516,0.5018,125
0.7581,-1.1202,-5.9634,-2.4102,2.1424,-4.0547,-2.7686,1.1881,-1.5125,0.034,7.3023,-6.6951,7.3967,-4.1265,0.596,173
1.8642,0.0108,-6.3873,-2.4711,1.6438,-4.2521,-3.0167,1.0549,-1.203,0.0795,6.6763,-6.1199,6.4161,-3.6885,0.7333,173
1.6619,1.0452,-4.8555,-2.1387,2.0087,-4.658,-3.4249,1.1128,-1.2525,-0.0337,6.002,-5.5684,5.8188,-2.8323,0.4865,173
0.275,-1.6856,-5.5627,-2.391,1.8719,-3.8814,-2.5374,1.1001,-1.4993,0.102,6.4942,-5.8466,6.583,-3.3846,0.8029,173
0.9954,-1.3887,-6.562,-2.5165,1.8863,-3.9292,-2.6007,0.9151,-1.3004,0.004,5.6028,-5.061,5.952,-2.8214,0.7465,173
1.2417,-0.6996,-5.933,-2.2692,1.5565,-4.2278,-2.6933,1.0537,-1.3772,0.0349,6.2522,-5.8149,6.5757,-3.3578,0.7083,173
1.6074,-0.3506,-6.1278,-2.4547,1.3992,-4.0412,-2.7567,1.2464,-1.4096,0.0174,6.1139,-5.7181,6.2806,-3.0414,0.493,173
0.4396,0.2502,-4.1317,-2.0219,2.4952,-4.8485,-3.611,1.0278,-1.1969,0.1961,6.5594,-5.8223,6.4715,-3.2189,0.3449,173
2.0691,0.1081,-6.1643,-2.3987,1.9881,-4.5597,-3.1388,0.9724,-1.4262,0.108,6.1535,-5.4782,5.57,-3.7115,1.1939,173
1.726,-1.1025,-6.7553,-2.5642,1.1603,-3.6873,-2.5601,1.0158,-1.2966,0.033,6.3053,-5.8552,6.3796,-3.3281,0.6483,173
1.801,0.5451,-5.5139,-2.3896,1.9354,-4.7041,-3.0967,1.102,-1.252,0.1579,6.7936,-6.0826,6.608,-4.0091,0.3476,173
1.1898,0.0107,-1.856,-1.849,2.1838,-2.3192,-0.5486,4.3712,-4.617,-0.3349,10.0606,-9.9858,11.1792,-8.1973,1.1115,129
1.0237,0.2649,-1.9352,-1.4009,2.1013,-2.8511,-0.9833,3.0846,-3.107,-0.0719,10.053,-9.9228,10.7535,-6.9864,0.4759,129
1.2699,0.4655,-1.4521,-1.5836,2.388,-2.727,-0.7437,4.2195,-4.2044,-0.1973,9.6585,-8.6415,11.065,-7.5032,0.845,129
1.0437,0.6657,-2.3093,-1.541,1.9601,-2.6709,-1.1547,3.6243,-2.9709,0.0369,10.8194,-10.5728,11.0905,-7.4539,0.4232,129
0.9153,0.5721,-2.5744,-1.4187,1.5217,-2.5972,-1.2129,3.3524,-2.9176,0.3547,11.4531,-10.9039,12.9863,-9.325,0.0573,129
1.4599,0.5651,-2.6507,-1.7088,1.7693,-2.4152,-0.666,4.0164,-3.781,-0.2085,10.374,-9.6407,12.6278,-8.8805,0.4709,129
1.6291,1.0646,-1.5008,-1.4238,2.5783,-3.6044,-1.2699,3.0272,-3.1555,-0.4361,8.7609,-8.825,10.9671,-6.8368,1.0775,129
1.089,0.3867,-2.351,-1.4723,2.0423,-2.8192,-1.0415,3.5994,-3.216,-0.0306,11.2122,-10.8186,12.1213,-7.8638,0.9363,129
1.6019,0.7159,-1.1032,-1.8307,2.4938,-2.84,-0.8626,4.1486,-3.9608,-0.3286,10.3333,-9.5294,12.1875,-8.6844,1.1501,129
1.4504,0.1647,-1.5464,-1.7478,2.7315,-2.7041,-0.5902,4.2551,-4.0263,-0.6498,9.1783,-9.0044,11.5438,-7.9384,1.3269,129
1.2303,0.926,-1.8134,-1.4275,1.8948,-2.9537,-1.286,3.0094,-2.5507,0.3301,10.8415,-10.5458,11.6089,-7.6135,0.6988,129
2.2939,-0.8333,-3.7937,-2.2841,1.6175,-2.1959,-0.3529,3.3428,-3.4114,-0.5882,9.6853,-9.3324,12.4106,-9.5971,1.2645,129
0.6025,-0.482,-2.7554,-1.5585,1.8236,-2.2494,-0.7873,3.3339,-3.4463,-0.1125,11.3351,-10.821,11.9939,-8.5234,0.5623,129
1.3418,0.188,-1.7065,-1.8681,2.477,-2.6799,-0.6728,3.815,-3.8338,-0.3345,10.0394,-9.7951,11.5091,-7.8895,1.0487,129
0.8967,0.3306,-1.6801,-1.6563,2.267,-2.7108,-0.9771,3.7236,-3.2768,0.2353,10.9298,-10.7063,12.2881,-8.6479,0.8133,129
1.5657,0.7314,-2.5029,-1.8421,2.1563,-2.7956,-1.1593,3.5323,-3.061,-0.1354,10.895,-10.3641,11.3447,-8.327,0.6122,129
0.8816,0.1545,-1.5748,-1.7632,2.366,-2.6485,-0.4559,4.1028,-4.2158,0.0979,9.0872,-8.1378,10.6055,-6.9586,0.7611,129
0.874,0.5036,-2.2697,-1.3632,1.8488,-3.0249,-1.2661,2.8127,-2.4423,0.3094,9.8014,-9.2943,10.859,-6.9276,0.3129,129
1.1424,0.025,-1.0924,-2.0931,3.3773,-2.9186,-0.442,4.6448,-4.528,-0.2669,9.6731,-10.065,11.6995,-8.8226,1.4343,129
1.7033,0.3907,-1.8763,-1.697,2.2413,-2.7024,-1.1718,3.9639,-3.6566,-0.493,9.3878,-9.4135,10.2652,-6.9673,1.2424,129
0.3621,-0.0711,-1.7071,-1.4226,2.4054,-2.3666,-0.957,3.537,-3.634,-0.194,9.6993,-9.266,12.9841,-8.7746,1.0022,129
0.7992,-0.3253,-2.2611,-1.6144,2.2249,-2.5703,-0.8032,3.4297,-3.4056,-0.1767,9.0682,-9.012,10.8152,-7.1044,0.6546,129
1.4248,0.0257,-2.605,-1.7982,1.7338,-2.3775,-0.8798,3.9054,-3.5707,-0.0901,11.0381,-10.3429,11.8751,-8.7894,0.6095,129
0.5962,0.0931,-2.2295,-1.565,1.8942,-2.5836,-0.8415,2.7947,-2.8288,0.118,10.2006,-9.7939,10.8093,-7.1079,0.4286,129
1.4364,0.2229,-1.5992,-1.6551,2.2253,-2.877,-0.4802,4.0732,-3.9188,-0.3044,9.3727,-9.2698,11.1349,-7.3361,1.0333,129
1.191,-0.0298,-1.836,-1.7765,2.4811,-2.3819,-0.8436,4.0393,-4.2576,-0.1787,9.607,-9.8253,12.6538,-9.6864,1.4689,129
0.9059,0.5056,-1.7696,-1.5063,2.0961,-2.5333,-0.9638,3.7025,-3.4918,-0.0474,10.1859,-9.7066,12.1609,-8.7217,0.7794,129
1.4385,0.8188,-1.4606,-1.7151,2.4288,-3.1148,-0.6639,3.2089,-3.4413,-0.0885,10.4786,-10.5284,11.3583,-7.3749,1.2117,129
1.4979,0.6773,-2.1948,-1.3774,1.9506,-3.0741,-1.1332,2.5954,-2.4814,-0.2084,8.1344,-7.5873,9.4239,-5.5228,0.521,125
1.4806,0.9871,-2.2456,-1.3996,1.6217,-3.2504,-1.1316,2.51,-2.6933,0.067,8.4573,-7.7911,8.6019,-5.2034,0.5041,125
1.7744,1.4067,-2.6675,-1.4884,1.5701,-3.4174,-1.6898,1.7277,-1.7277,0.4961,8.8341,-7.7543,9.0151,-5.6559,-0.5954,125
1.6732,0.9899,-3.6692,-1.6786,1.1029,-3.1258,-1.5603,2.0283,-1.7377,0.2259,8.9364,-7.8442,8.6942,-5.3263,-1.2213,125
1.6667,0.7877,-2.911,-1.5468,1.524,-2.8482,-0.9703,3.4475,-2.8939,-0.0627,9.7431,-8.6644,10.9932,-7.0206,0.4281,125
1.2419,0.7705,-3.3205,-1.748,1.1931,-2.5731,-1.1356,2.2281,-2.1304,0.115,10.2924,-9.5391,11.0082,-7.8601,-0.0288,125
1.3611,0.8618,-1.9491,-1.3611,1.8712,-2.9101,-1.1195,2.7544,-2.937,-0.1288,7.8901,-7.3452,8.905,-5.0955,0.4027,125
0.9711,0.279,-2.6183,-1.4888,1.6712,-2.688,-1.0113,2.7336,-2.5646,-0.0188,9.8855,-9.3409,10.2798,-6.6717,0.4883,125
1.4685,-0.0563,-3.5066,-1.6584,1.4477,-2.6462,-1.1244,2.6463,-2.6018,-0.0919,9.7692,-9.1611,9.7425,-6.0816,0.4687,125
1.6131,0.7978,-2.5335,-1.518,1.8707,-3.1762,-1.4431,2.2359,-2.2384,0.0125,8.8083,-7.9054,8.4231,-5.0444,0.3427,125
1.3389,0.7195,-2.8016,-1.389,1.4549,-2.8808,-1.0858,2.5512,-2.4722,0.0264,7.8225,-7.4825,8.3417,-4.441,0.2372,125
1.6375,0.8316,-2.863,-1.5063,1.5172,-3.0854,-1.1124,2.3925,-2.3998,-0.0109,8.7129,-7.5167,9.4789,-5.6567,-0.0948,125
0.7377,-0.0959,-2.0692,-1.8442,2.423,-2.9118,-1.1276,3.6315,-3.0557,0.2309,12.202,-11.3084,12.9547,-10.1898,0.6088,128
