@RELATION Gabor_all
@ATTRIBUTE a0 NUMERIC
@ATTRIBUTE a1 NUMERIC
@ATTRIBUTE a2 NUMERIC
@ATTRIBUTE a3 NUMERIC
@ATTRIBUTE a4 NUMERIC
@ATTRIBUTE a5 NUMERIC
@ATTRIBUTE a6 NUMERIC
@ATTRIBUTE a7 NUMERIC
@ATTRIBUTE a8 NUMERIC
@ATTRIBUTE a9 NUMERIC
@ATTRIBUTE a10 NUMERIC
@ATTRIBUTE a11 NUMERIC
@ATTRIBUTE a12 NUMERIC
@ATTRIBUTE a13 NUMERIC
@ATTRIBUTE a14 NUMERIC
@ATTRIBUTE a15 NUMERIC
@ATTRIBUTE a16 NUMERIC
@ATTRIBUTE a17 NUMERIC
@ATTRIBUTE a18 NUMERIC
@ATTRIBUTE a19 NUMERIC
@ATTRIBUTE a20 NUMERIC
@ATTRIBUTE a21 NUMERIC
@ATTRIBUTE a22 NUMERIC
@ATTRIBUTE a23 NUMERIC
@ATTRIBUTE a24 NUMERIC
@ATTRIBUTE a25 NUMERIC
@ATTRIBUTE a26 NUMERIC
@ATTRIBUTE a27 NUMERIC
@ATTRIBUTE a28 NUMERIC
@ATTRIBUTE a29 NUMERIC
@ATTRIBUTE a30 NUMERIC
@ATTRIBUTE a31 NUMERIC
@ATTRIBUTE class {0,1,3,5,7,8,9,10,11,12,13,14,16,17,18,19,25,26,37,58,59,60,61,62,63,64,65,66,81,84,85,87,88,89,90,91,92,93,94,95,102,107,108,109,110,111,112,113,114,117,118,119,121,123,124,125,126,127,128,129,130,131,132,133,134,135,139,140,150,151,152,153,154,155,157,158,159,160,161,162,163,164,165,166,168,169,170,171,172,173,174,175,177,178,179,180,181,184,185,186,187,188,190,192,193,194,195,197,198,199,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,230,231,232,233,234,235,237,239,240,241,242,243,246,247,248,250,254,256,259,272,273,274,275,276,277,278,279,280,281,282,283,285,286,287,288,289,291,292,293,294,295,296,297,298,299,300,301,315,320,321,324,325,328,329,330,332,333,334,336,337,338,339,340,341,342,343,344,345,346,347,348,335,349,350,351,352,353,354,355,356,357,364,379,380,382,383,384,385,386,387,388,389,390,391,392,393,394,403,405,408,409,414,415,420,439,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,458,480,481,482,483,484,486,487,488,489,490,491,492,493,494,495,496,497,498,513,514,527,542,544,545,546,547,548,549,550,551,552,553,555,559,560,561,562,563,567,577,582,583,584,585,586,587,588,598,599,634,635,658,670,671}
@DATA
91.6232629394,20.4878781573,1.77470452109,2.44626244367,91.6232629394,20.4878781573,1.38397827703,1.41422856044,91.6232629394,20.4878781573,0.413302852126,1.06421027077,91.6232629394,20.4878781573,0.366168639749,0.90732076973,91.6232629394,20.4878781573,0.4470955136,1.15884517184,91.6232629394,20.4878781573,0.372678359366,0.92829248101,91.6232629394,20.4878781573,0.388164915406,0.995671208719,91.6232629394,20.4878781573,0.360845468168,0.892568508671,125
86.7195694217,25.0327733122,2.52193154797,3.25998205819,86.7195694217,25.0327733122,1.51426766474,1.56254608613,86.7195694217,25.0327733122,0.723715059329,1.38474965473,86.7195694217,25.0327733122,0.608577134046,1.1207046375,86.7195694217,25.0327733122,0.796823649687,1.53084647342,86.7195694217,25.0327733122,0.609426755855,1.1303789715,86.7195694217,25.0327733122,0.676831079907,1.2937117813,86.7195694217,25.0327733122,0.610597660102,1.11549681078,123
89.7065483542,22.2472021224,1.89295137394,2.42464387085,89.7065483542,22.2472021224,1.56070797697,1.76220040123,89.7065483542,22.2472021224,0.513164369714,1.12768552547,89.7065483542,22.2472021224,0.479772764691,1.02819640934,89.7065483542,22.2472021224,0.545375282687,1.20676672148,89.7065483542,22.2472021224,0.494144992061,1.06651959791,89.7065483542,22.2472021224,0.490211451593,1.0757179924,89.7065483542,22.2472021224,0.468469177387,1.00303355296,133
89.721323743,22.351692512,1.67905224972,2.02307353438,89.721323743,22.351692512,1.73590624613,2.13199571784,89.721323743,22.351692512,0.468783264829,1.04159091317,89.721323743,22.351692512,0.480426458838,1.06939508777,89.721323743,22.351692512,0.491576586029,1.10130199092,89.721323743,22.351692512,0.507155146215,1.13516387661,89.721323743,22.351692512,0.451977348891,1.00093636016,89.721323743,22.351692512,0.458884076191,1.02110945076,126
96.8546349406,13.0028490535,1.24583930443,1.40498097779,96.8546349406,13.0028490535,1.13804667104,0.969592326855,96.8546349406,13.0028490535,0.152824824327,0.663315870963,96.8546349406,13.0028490535,0.140929231107,0.597050533147,96.8546349406,13.0028490535,0.163346253144,0.714047209661,96.8546349406,13.0028490535,0.144980963307,0.616713130067,96.8546349406,13.0028490535,0.144665589756,0.626574519539,96.8546349406,13.0028490535,0.137833315368,0.584152528374,135
97.3143336161,12.160197168,1.20517791461,1.31780307245,97.3143336161,12.160197168,1.10370527396,0.862517932861,97.3143336161,12.160197168,0.128566443893,0.613434050336,97.3143336161,12.160197168,0.117180521997,0.548198755721,97.3143336161,12.160197168,0.137117545027,0.656992242201,97.3143336161,12.160197168,0.120586222681,0.565715426143,97.3143336161,12.160197168,0.121690977429,0.580710262432,97.3143336161,12.160197168,0.114817660398,0.537252647918,135
91.8622751104,18.8464843673,1.58077792938,1.84939245857,91.8622751104,18.8464843673,1.7597982848,2.23709679544,91.8622751104,18.8464843673,0.437384762408,1.00741609682,91.8622751104,18.8464843673,0.451115734478,1.04924207804,91.8622751104,18.8464843673,0.457797422894,1.06332790123,91.8622751104,18.8464843673,0.482633671903,1.1385604253,91.8622751104,18.8464843673,0.423501182823,0.975941015432,91.8622751104,18.8464843673,0.431601577935,0.999739578339,139
91.0946481209,18.9955016931,1.90933099286,2.49423074209,91.0946481209,18.9955016931,1.65910172541,1.95031447181,91.0946481209,18.9955016931,0.520484767202,1.14302879766,91.0946481209,18.9955016931,0.488241003437,1.04921284091,91.0946481209,18.9955016931,0.563879810177,1.25592356561,91.0946481209,18.9955016931,0.509495660581,1.10773250422,91.0946481209,18.9955016931,0.489749649908,1.06792934192,91.0946481209,18.9955016931,0.474324862458,1.01570132388,140
91.4605048199,18.7791757424,1.649622245,1.9811055601,91.4605048199,18.7791757424,1.87518966573,2.43921448932,91.4605048199,18.7791757424,0.482389690164,1.06043176198,91.4605048199,18.7791757424,0.502618935413,1.12309880187,91.4605048199,18.7791757424,0.50703436943,1.12644986676,91.4605048199,18.7791757424,0.540670015026,1.22660008101,91.4605048199,18.7791757424,0.466847508669,1.02443614318,91.4605048199,18.7791757424,0.476586634975,1.05441788358,139
93.1075809688,17.6468205172,1.74028154307,2.35681273471,93.1075809688,17.6468205172,1.43031055451,1.6068031915,93.1075809688,17.6468205172,0.407867853791,1.06937770303,93.1075809688,17.6468205172,0.364278512549,0.931232849931,93.1075809688,17.6468205172,0.445844138988,1.1857390482,93.1075809688,17.6468205172,0.376713442005,0.973073609577,93.1075809688,17.6468205172,0.383572083941,0.998482329607,93.1075809688,17.6468205172,0.359220490397,0.913488150719,140
90.9687021572,20.0752352301,1.74155675258,2.22292637299,90.9687021572,20.0752352301,1.60057848102,1.85800234886,90.9687021572,20.0752352301,0.453119230974,1.06140354264,90.9687021572,20.0752352301,0.427744045229,0.978709576968,90.9687021572,20.0752352301,0.489577078123,1.17017759437,90.9687021572,20.0752352301,0.446149920689,1.02821319903,90.9687021572,20.0752352301,0.42659103685,0.986952046179,90.9687021572,20.0752352301,0.418178218067,0.95599665589,150
89.4763067552,23.5525154199,2.27114107841,3.18355170999,89.4763067552,23.5525154199,1.29192243265,1.23679128838,89.4763067552,23.5525154199,0.592010270841,1.35862867633,89.4763067552,23.5525154199,0.443614124371,0.995571573527,89.4763067552,23.5525154199,0.649667860947,1.48511100236,89.4763067552,23.5525154199,0.42810590452,0.973454272112,89.4763067552,23.5525154199,0.559393461991,1.29175038778,89.4763067552,23.5525154199,0.463900151544,1.02056770261,151
91.7424453602,19.4814264917,2.08779819188,2.97693590465,91.7424453602,19.4814264917,1.34004309178,1.3232959795,91.7424453602,19.4814264917,0.507042977284,1.24699557517,91.7424453602,19.4814264917,0.426968646357,0.981605581954,91.7424453602,19.4814264917,0.556284050022,1.37923766584,91.7424453602,19.4814264917,0.441085519172,1.0170298331,91.7424453602,19.4814264917,0.468034844389,1.13731085572,91.7424453602,19.4814264917,0.417910742064,0.965333010791,152
88.5204206567,23.8366248682,2.47857233631,3.35125128141,88.5204206567,23.8366248682,1.35510623098,1.27734219434,88.5204206567,23.8366248682,0.649445321281,1.35455601268,88.5204206567,23.8366248682,0.528286532231,1.06913714522,88.5204206567,23.8366248682,0.729434520141,1.52207569192,88.5204206567,23.8366248682,0.511757309767,1.04695323918,88.5204206567,23.8366248682,0.593565214674,1.24139396846,88.5204206567,23.8366248682,0.546191045152,1.09102894011,153
91.3592812249,20.9365831027,2.00230651018,2.81072293704,91.3592812249,20.9365831027,1.28764492758,1.22364799799,91.3592812249,20.9365831027,0.477553020675,1.19515385802,91.3592812249,20.9365831027,0.402053103755,0.95905915539,91.3592812249,20.9365831027,0.526738602575,1.32416085176,91.3592812249,20.9365831027,0.399241176272,0.959903658521,91.3592812249,20.9365831027,0.444709258692,1.11511265367,91.3592812249,20.9365831027,0.404949975649,0.96340468799,154
91.0278563719,20.097774262,1.48533913581,1.58766362156,91.0278563719,20.097774262,1.74681000269,2.13762799161,91.0278563719,20.097774262,0.429414238073,0.982438948133,91.0278563719,20.097774262,0.41754923704,0.974467376568,91.0278563719,20.097774262,0.446875129446,1.02573318234,91.0278563719,20.097774262,0.442049977301,1.03832622412,91.0278563719,20.097774262,0.414242938692,0.955100726154,91.0278563719,20.097774262,0.3998662143,0.93354224673,155
90.8923093373,19.8600246207,1.76850385452,2.26896590511,90.8923093373,19.8600246207,1.64508867167,1.92332397229,90.8923093373,19.8600246207,0.466763920248,1.07501002942,90.8923093373,19.8600246207,0.449055708899,1.00141529671,90.8923093373,19.8600246207,0.501332269747,1.1724712668,90.8923093373,19.8600246207,0.46960150174,1.05705519931,90.8923093373,19.8600246207,0.439535223786,0.998633388115,90.8923093373,19.8600246207,0.435735149274,0.969918802528,150
89.9114059502,22.9316781779,2.28615050956,3.23029730953,89.9114059502,22.9316781779,1.2908469827,1.23819593977,89.9114059502,22.9316781779,0.597174529559,1.37921791523,89.9114059502,22.9316781779,0.432779322721,0.981888210296,89.9114059502,22.9316781779,0.662742297194,1.52431158408,89.9114059502,22.9316781779,0.415251761574,0.955568583921,89.9114059502,22.9316781779,0.560380218704,1.3027921177,89.9114059502,22.9316781779,0.457784808287,1.01824140959,151
90.8630689791,20.2857337871,2.22584890616,3.14858516138,90.8630689791,20.2857337871,1.37736151571,1.36441422143,90.8630689791,20.2857337871,0.55300080634,1.27431023085,90.8630689791,20.2857337871,0.480870711828,1.03554401105,90.8630689791,20.2857337871,0.60268804337,1.39501658158,90.8630689791,20.2857337871,0.493321444794,1.06692372887,90.8630689791,20.2857337871,0.514042548676,1.17426069732,90.8630689791,20.2857337871,0.470945474738,1.01708935193,152
89.6854517843,22.8483771696,2.34518692476,3.23770896385,89.6854517843,22.8483771696,1.3093668319,1.20473138898,89.6854517843,22.8483771696,0.592001640637,1.31580266304,89.6854517843,22.8483771696,0.476479000588,1.02821088932,89.6854517843,22.8483771696,0.665988862098,1.47988089085,89.6854517843,22.8483771696,0.46198051335,1.00711419686,89.6854517843,22.8483771696,0.542013633785,1.20758278801,89.6854517843,22.8483771696,0.491869066525,1.04932622513,153
91.4454696657,20.887455491,2.0039593326,2.83156909961,91.4454696657,20.887455491,1.28434323094,1.20796743767,91.4454696657,20.887455491,0.478554294458,1.20808154372,91.4454696657,20.887455491,0.400850017364,0.959951763169,91.4454696657,20.887455491,0.52966972977,1.34681555984,91.4454696657,20.887455491,0.397006906843,0.957766011009,91.4454696657,20.887455491,0.444022493117,1.12150675789,91.4454696657,20.887455491,0.404682579575,0.966159130616,154
91.573727269,19.7533351747,1.42455024971,1.47859848365,91.573727269,19.7533351747,1.72279232445,2.12862619363,91.573727269,19.7533351747,0.401859155001,0.950456716459,91.573727269,19.7533351747,0.394441059359,0.953229173345,91.573727269,19.7533351747,0.414065345265,0.981931474938,91.573727269,19.7533351747,0.419627814408,1.02038082827,91.573727269,19.7533351747,0.389466654205,0.928071498862,91.573727269,19.7533351747,0.376383798722,0.912307528515,155
91.2784360313,19.499051647,1.74763065881,2.24914637629,91.2784360313,19.499051647,1.6008492246,1.85900301374,91.2784360313,19.499051647,0.448409264028,1.05311258744,91.2784360313,19.499051647,0.426652573431,0.980009288745,91.2784360313,19.499051647,0.485384820226,1.16012769087,91.2784360313,19.499051647,0.446114956218,1.03297805985,91.2784360313,19.499051647,0.422374673892,0.98126789306,91.2784360313,19.499051647,0.416034025515,0.954805254659,150
90.2643230695,22.8044555241,2.20759598093,3.1770369308,90.2643230695,22.8044555241,1.27345368468,1.20742510927,90.2643230695,22.8044555241,0.575081309116,1.37738209842,90.2643230695,22.8044555241,0.409138109352,0.960086715628,90.2643230695,22.8044555241,0.62456615723,1.48698400561,90.2643230695,22.8044555241,0.393622165341,0.937537661211,90.2643230695,22.8044555241,0.54078460919,1.30497558732,90.2643230695,22.8044555241,0.432569713745,0.994111451119,151
91.7622935943,19.6546534721,2.07787894848,2.96895290413,91.7622935943,19.6546534721,1.30878247032,1.24553117055,91.7622935943,19.6546534721,0.494858850414,1.22684080969,91.7622935943,19.6546534721,0.420761850241,0.977360714467,91.7622935943,19.6546534721,0.546066603618,1.36657678418,91.7622935943,19.6546534721,0.428602870519,0.999398605051,91.7622935943,19.6546534721,0.455973783005,1.11734066451,91.7622935943,19.6546534721,0.415103693377,0.967449324893,152
87.2083988621,26.184161718,2.36652875216,3.19329468704,87.2083988621,26.184161718,1.34443396221,1.30368523398,87.2083988621,26.184161718,0.623481810371,1.30541420689,87.2083988621,26.184161718,0.512838805429,1.04221082835,87.2083988621,26.184161718,0.686384237963,1.43232951437,87.2083988621,26.184161718,0.498234126891,1.02479408353,87.2083988621,26.184161718,0.57322055915,1.21022237477,87.2083988621,26.184161718,0.526837828089,1.05814618274,153
91.3176380315,21.1014840263,1.98782294382,2.80362543361,91.3176380315,21.1014840263,1.28960817616,1.23163054666,91.3176380315,21.1014840263,0.476362999786,1.20105130367,91.3176380315,21.1014840263,0.393820092205,0.947400398575,91.3176380315,21.1014840263,0.522858177365,1.32326430868,91.3176380315,21.1014840263,0.389852562175,0.94553031128,91.3176380315,21.1014840263,0.444933472824,1.12344426898,91.3176380315,21.1014840263,0.399864088662,0.958232744872,154
90.2980971704,20.8040029709,1.5169687089,1.62354663203,90.2980971704,20.8040029709,1.83224804192,2.25026371557,90.2980971704,20.8040029709,0.474742689511,1.02913678101,90.2980971704,20.8040029709,0.452860780254,1.0017582372,90.2980971704,20.8040029709,0.491879085654,1.06847106084,90.2980971704,20.8040029709,0.481661775295,1.07086188462,90.2980971704,20.8040029709,0.457084327419,0.998628705225,90.2980971704,20.8040029709,0.433895109667,0.962093321368,155
90.0678452584,20.5375049739,1.83063975522,2.3248473795,90.0678452584,20.5375049739,1.71592474598,2.02894088734,90.0678452584,20.5375049739,0.508844004409,1.10193916928,90.0678452584,20.5375049739,0.491255035898,1.04143506996,90.0678452584,20.5375049739,0.547433728623,1.207867596,90.0678452584,20.5375049739,0.512778436826,1.09765283009,90.0678452584,20.5375049739,0.480747998213,1.02751930912,90.0678452584,20.5375049739,0.479298192604,1.01440332069,150
91.3181572111,21.3366136118,2.08061480921,2.95818918804,91.3181572111,21.3366136118,1.25139432736,1.15424306487,91.3181572111,21.3366136118,0.495562143007,1.23906214441,91.3181572111,21.3366136118,0.396258734013,0.961078598312,91.3181572111,21.3366136118,0.549178019719,1.37014641492,91.3181572111,21.3366136118,0.380765764186,0.936071822335,91.3181572111,21.3366136118,0.465155321509,1.16922230564,91.3181572111,21.3366136118,0.412213602668,0.983820696173,151
92.5221073474,18.1784241719,2.14759967986,3.22751348241,92.5221073474,18.1784241719,1.32314517649,1.29276908884,92.5221073474,18.1784241719,0.513271402505,1.30505661135,92.5221073474,18.1784241719,0.407456057215,0.964982356491,92.5221073474,18.1784241719,0.555237733859,1.40737840266,92.5221073474,18.1784241719,0.416411806174,0.992083354462,92.5221073474,18.1784241719,0.473312081585,1.19702272426,92.5221073474,18.1784241719,0.403681959053,0.95537914994,152
90.1266916317,21.8504429685,2.40691143466,3.37939255988,90.1266916317,21.8504429685,1.33179704377,1.25270695526,90.1266916317,21.8504429685,0.61253142559,1.35389159742,90.1266916317,21.8504429685,0.49163293689,1.05428239365,90.1266916317,21.8504429685,0.682616735414,1.50795456333,90.1266916317,21.8504429685,0.4765129583,1.03291487022,90.1266916317,21.8504429685,0.558180581193,1.23511471207,90.1266916317,21.8504429685,0.507351122858,1.07508433416,153
91.3370846666,20.7448436762,2.11379657425,3.02620953155,91.3370846666,20.7448436762,1.28429339499,1.19981391152,91.3370846666,20.7448436762,0.512083291684,1.26322840782,91.3370846666,20.7448436762,0.42594007298,0.99696058045,91.3370846666,20.7448436762,0.568863081525,1.40863501278,91.3370846666,20.7448436762,0.417050060483,0.983587735404,91.3370846666,20.7448436762,0.473161094605,1.16687069297,91.3370846666,20.7448436762,0.433622770888,1.01004549742,154
91.1779780399,19.5387717507,1.76120859605,2.26874257187,91.1779780399,19.5387717507,1.62752289282,1.91971391358,91.1779780399,19.5387717507,0.461160801863,1.06470077612,91.1779780399,19.5387717507,0.443206694756,1.00684887507,91.1779780399,19.5387717507,0.497670540519,1.16981934445,91.1779780399,19.5387717507,0.462809208916,1.06241380857,91.1779780399,19.5387717507,0.434313345736,0.991473868397,91.1779780399,19.5387717507,0.431047891764,0.976744226277,150
89.9787737237,23.2107674665,2.22384970405,3.17556398452,89.9787737237,23.2107674665,1.2838169411,1.22356247153,89.9787737237,23.2107674665,0.571419741434,1.35072955467,89.9787737237,23.2107674665,0.420613239372,0.974887994879,89.9787737237,23.2107674665,0.627635632667,1.4793573625,89.9787737237,23.2107674665,0.403646769706,0.94847201038,89.9787737237,23.2107674665,0.535987450692,1.27536206307,89.9787737237,23.2107674665,0.444506789873,1.01021315027,151
90.9328454955,20.1043576952,2.26545124381,3.24986476134,90.9328454955,20.1043576952,1.3832657265,1.38414041033,90.9328454955,20.1043576952,0.583353607459,1.3599734032,90.9328454955,20.1043576952,0.468967538652,1.01946476507,90.9328454955,20.1043576952,0.637681834858,1.49420773285,90.9328454955,20.1043576952,0.483158999769,1.05543229969,90.9328454955,20.1043576952,0.536474439642,1.23551026571,90.9328454955,20.1043576952,0.462783623739,1.00622779334,152
88.6229083237,23.6460110157,2.48363036639,3.36124848882,88.6229083237,23.6460110157,1.35387502439,1.26917504152,88.6229083237,23.6460110157,0.653034899613,1.36454745647,88.6229083237,23.6460110157,0.528872756522,1.07016335183,88.6229083237,23.6460110157,0.73247506699,1.53527157984,88.6229083237,23.6460110157,0.515125925071,1.0534368227,88.6229083237,23.6460110157,0.595880905031,1.24523370136,88.6229083237,23.6460110157,0.542224668442,1.08660761273,153
91.194512724,20.9096301708,2.09368370929,2.94649153276,91.194512724,20.9096301708,1.29124839363,1.21914650184,91.194512724,20.9096301708,0.509565850497,1.24220426893,91.194512724,20.9096301708,0.432461660473,1.00122003666,91.194512724,20.9096301708,0.566109211455,1.39061886228,91.194512724,20.9096301708,0.425009501727,0.992263749335,91.194512724,20.9096301708,0.47324351034,1.15185692015,91.194512724,20.9096301708,0.438269898515,1.00949979786,154
90.4634583782,20.6403787323,1.50616715037,1.60348964683,90.4634583782,20.6403787323,1.82576542083,2.25361133558,90.4634583782,20.6403787323,0.463956087867,1.01665685656,90.4634583782,20.6403787323,0.454082034353,1.01679227082,90.4634583782,20.6403787323,0.479916518511,1.05402481478,90.4634583782,20.6403787323,0.482438418124,1.08497516008,90.4634583782,20.6403787323,0.448743605636,0.989168890909,90.4634583782,20.6403787323,0.433965625396,0.975384792832,155
89.649480648,21.3501229265,1.8279544759,2.28701324121,89.649480648,21.3501229265,1.69964320716,1.99333565007,89.649480648,21.3501229265,0.514331547926,1.10223558195,89.649480648,21.3501229265,0.494506285523,1.0398435527,89.649480648,21.3501229265,0.554727389777,1.20946426445,89.649480648,21.3501229265,0.512412047634,1.08735233391,89.649480648,21.3501229265,0.488357426574,1.03940488928,89.649480648,21.3501229265,0.483064329691,1.01469378927,150
89.890679864,22.6440913462,2.31279814185,3.26226949797,89.890679864,22.6440913462,1.29581107361,1.22622858297,89.890679864,22.6440913462,0.595087681382,1.37123848634,89.890679864,22.6440913462,0.453955461271,1.00757077231,89.890679864,22.6440913462,0.671495249513,1.54338900907,89.890679864,22.6440913462,0.438443240173,0.986320420052,89.890679864,22.6440913462,0.551686620704,1.27328247641,89.890679864,22.6440913462,0.472875500799,1.03282107753,151
91.4851718799,19.2477729612,2.25518904533,3.29974646155,91.4851718799,19.2477729612,1.38293934508,1.40442903386,91.4851718799,19.2477729612,0.560097405022,1.32165778366,91.4851718799,19.2477729612,0.46466448825,1.02567298895,91.4851718799,19.2477729612,0.606555238009,1.43029396303,91.4851718799,19.2477729612,0.477554835233,1.05842355231,91.4851718799,19.2477729612,0.521103657103,1.22338671426,91.4851718799,19.2477729612,0.457260812642,1.01061135398,152
87.6568013418,26.0051132831,2.27951164424,3.09616805837,87.6568013418,26.0051132831,1.32869056838,1.29524219578,87.6568013418,26.0051132831,0.592008661276,1.27918205051,87.6568013418,26.0051132831,0.478362852688,1.00249400896,87.6568013418,26.0051132831,0.651926330763,1.40455592211,87.6568013418,26.0051132831,0.46464598576,0.987065797566,87.6568013418,26.0051132831,0.544921427309,1.18653957073,87.6568013418,26.0051132831,0.492266429611,1.01860661525,153
91.2712055523,20.6135665575,2.18860519939,3.16097848593,91.2712055523,20.6135665575,1.30115331417,1.22807267316,91.2712055523,20.6135665575,0.539952299193,1.3070476743,91.2712055523,20.6135665575,0.441559141588,1.01609401919,91.2712055523,20.6135665575,0.600067119233,1.45584246005,91.2712055523,20.6135665575,0.433909423933,1.00624386318,91.2712055523,20.6135665575,0.497945140308,1.20546758081,91.2712055523,20.6135665575,0.449226621765,1.02716367205,154
89.7490877277,21.6472304506,1.53351910521,1.65503244709,89.7490877277,21.6472304506,1.85676669746,2.30111996306,89.7490877277,21.6472304506,0.480875266594,1.02576453973,89.7490877277,21.6472304506,0.483458322644,1.05358985228,89.7490877277,21.6472304506,0.493477126032,1.05514975446,89.7490877277,21.6472304506,0.51156351016,1.11976455454,89.7490877277,21.6472304506,0.468804927281,1.00415746236,89.7490877277,21.6472304506,0.459246609946,1.0025095788,155
89.3913301417,21.3540870265,1.84225633025,2.28456731298,89.3913301417,21.3540870265,1.74648043226,2.0431913955,89.3913301417,21.3540870265,0.526417112644,1.10432326052,89.3913301417,21.3540870265,0.512902549142,1.05448560578,89.3913301417,21.3540870265,0.565082396922,1.20753915198,89.3913301417,21.3540870265,0.535663796979,1.11179224619,89.3913301417,21.3540870265,0.498010756733,1.03422878682,89.3913301417,21.3540870265,0.498918066546,1.02561858424,150
90.1595518602,22.4039552166,2.27818603241,3.2196501218,90.1595518602,22.4039552166,1.28033305954,1.19416130172,90.1595518602,22.4039552166,0.579762157305,1.34592446623,90.1595518602,22.4039552166,0.442464809526,0.997831174848,90.1595518602,22.4039552166,0.646694581903,1.49519052227,90.1595518602,22.4039552166,0.427336515094,0.975403837437,90.1595518602,22.4039552166,0.544980785531,1.27130079483,90.1595518602,22.4039552166,0.461873822742,1.02456200466,151
91.0319672985,19.6075554597,2.32704718867,3.37439563164,91.0319672985,19.6075554597,1.40671677727,1.43326781731,91.0319672985,19.6075554597,0.580955447837,1.32590467932,91.0319672985,19.6075554597,0.492802113401,1.04923782337,91.0319672985,19.6075554597,0.626264856438,1.42717232133,91.0319672985,19.6075554597,0.506143916028,1.07994335259,91.0319672985,19.6075554597,0.541884391777,1.2311538848,91.0319672985,19.6075554597,0.484472947151,1.03587629835,152
87.2890226358,25.9599812361,2.37022231581,3.17271485076,87.2890226358,25.9599812361,1.34582582717,1.29752644369,87.2890226358,25.9599812361,0.631899219451,1.31071797677,87.2890226358,25.9599812361,0.516600630906,1.0396745277,87.2890226358,25.9599812361,0.693940656026,1.43529426325,87.2890226358,25.9599812361,0.502190435832,1.02268354485,87.2890226358,25.9599812361,0.581727119845,1.21524628537,87.2890226358,25.9599812361,0.530767642278,1.05462761808,153
90.3380943907,21.7816933521,2.19284701019,3.05351957189,90.3380943907,21.7816933521,1.31442600886,1.22443081868,90.3380943907,21.7816933521,0.550391669347,1.27624792095,90.3380943907,21.7816933521,0.461870440818,1.01583888047,90.3380943907,21.7816933521,0.611686028722,1.42729238436,90.3380943907,21.7816933521,0.457847325206,1.01287350036,90.3380943907,21.7816933521,0.509803989913,1.18236063164,90.3380943907,21.7816933521,0.464379377826,1.01973049111,154
90.2706037838,20.9295970561,1.50120012807,1.57778339888,90.2706037838,20.9295970561,1.82893102172,2.23524401967,90.2706037838,20.9295970561,0.46231903778,1.00260579421,90.2706037838,20.9295970561,0.454587999091,1.00506552409,90.2706037838,20.9295970561,0.478609694903,1.04082248803,90.2706037838,20.9295970561,0.48370110647,1.07609646152,90.2706037838,20.9295970561,0.447278396516,0.977455451962,90.2706037838,20.9295970561,0.433055626694,0.959936267826,155
89.9335109239,20.8792918691,1.82633923928,2.31159345307,89.9335109239,20.8792918691,1.71343112069,2.00949719872,89.9335109239,20.8792918691,0.510590989369,1.09877230457,89.9335109239,20.8792918691,0.491664901957,1.03919483956,89.9335109239,20.8792918691,0.548464770293,1.19890270527,89.9335109239,20.8792918691,0.512740193432,1.0933773394,89.9335109239,20.8792918691,0.484635812653,1.03470212135,89.9335109239,20.8792918691,0.479729886957,1.01308180914,150
90.0391549284,22.7848315847,2.25272043951,3.19303486569,90.0391549284,22.7848315847,1.27528416357,1.19337348656,90.0391549284,22.7848315847,0.574758103359,1.34665999526,90.0391549284,22.7848315847,0.438594047816,0.993604849215,90.0391549284,22.7848315847,0.635276407855,1.47812997906,90.0391549284,22.7848315847,0.419401510131,0.964723899147,90.0391549284,22.7848315847,0.536623388532,1.26686348759,90.0391549284,22.7848315847,0.459833400112,1.02347771962,151
90.800955892,19.937038351,2.37492382327,3.43688405143,90.800955892,19.937038351,1.39921279368,1.41025176104,90.800955892,19.937038351,0.607079767061,1.37106261758,90.800955892,19.937038351,0.499627092937,1.05252851184,90.800955892,19.937038351,0.65852160231,1.48665879641,90.800955892,19.937038351,0.513684600698,1.08585506576,90.800955892,19.937038351,0.563854980011,1.26575446427,90.800955892,19.937038351,0.491022329575,1.03550877149,152
88.0387142334,25.9035448662,2.20828887086,3.03067174939,88.0387142334,25.9035448662,1.30694810209,1.2593414587,88.0387142334,25.9035448662,0.563118096882,1.25892495851,88.0387142334,25.9035448662,0.451668309712,0.980749548357,88.0387142334,25.9035448662,0.620333088213,1.38290007612,88.0387142334,25.9035448662,0.440613071792,0.968597114012,88.0387142334,25.9035448662,0.516988995493,1.16287011862,88.0387142334,25.9035448662,0.46384589635,0.994280332893,153
90.2591998911,21.8478571434,2.21685932305,3.10059235929,90.2591998911,21.8478571434,1.32694308927,1.26174918557,90.2591998911,21.8478571434,0.567377622174,1.30708605671,90.2591998911,21.8478571434,0.466806033629,1.02541024447,90.2591998911,21.8478571434,0.6287934402,1.4570079018,90.2591998911,21.8478571434,0.460735172956,1.02001347244,90.2591998911,21.8478571434,0.52688204258,1.21461712621,90.2591998911,21.8478571434,0.473167042222,1.03349992727,154
