@RELATION Edge_dp_16
@ATTRIBUTE a0 NUMERIC
@ATTRIBUTE a1 NUMERIC
@ATTRIBUTE a2 NUMERIC
@ATTRIBUTE a3 NUMERIC
@ATTRIBUTE a4 NUMERIC
@ATTRIBUTE a5 NUMERIC
@ATTRIBUTE a6 NUMERIC
@ATTRIBUTE a7 NUMERIC
@ATTRIBUTE a8 NUMERIC
@ATTRIBUTE a9 NUMERIC
@ATTRIBUTE a10 NUMERIC
@ATTRIBUTE a11 NUMERIC
@ATTRIBUTE a12 NUMERIC
@ATTRIBUTE a13 NUMERIC
@ATTRIBUTE a14 NUMERIC
@ATTRIBUTE class {0,1,3,5,7,8,9,10,11,12,13,14,16,17,18,19,25,26,37,58,59,60,61,62,63,64,65,66,81,84,85,87,88,89,90,91,92,93,94,95,102,107,108,109,110,111,112,113,114,117,118,119,121,123,124,125,126,127,128,129,130,131,132,133,134,135,139,140,150,151,152,153,154,155,157,158,159,160,161,162,163,164,165,166,168,169,170,171,172,173,174,175,177,178,179,180,181,184,185,186,187,188,190,192,193,194,195,197,198,199,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,230,231,232,233,234,235,237,239,240,241,242,243,246,247,248,250,254,256,259,272,273,274,275,276,277,278,279,280,281,282,283,285,286,287,288,289,291,292,293,294,295,296,297,298,299,300,301,315,320,321,324,325,328,329,330,332,333,334,336,337,338,339,340,341,342,343,344,345,346,347,348,335,349,350,351,352,353,354,355,356,357,364,379,380,382,383,384,385,386,387,388,389,390,391,392,393,394,403,405,408,409,414,415,420,439,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,458,480,481,482,483,484,486,487,488,489,490,491,492,493,494,495,496,497,498,513,514,527,542,544,545,546,547,548,549,550,551,552,553,555,559,560,561,562,563,567,577,582,583,584,585,586,587,588,598,599,634,635,658,670,671}
@DATA
0.5763,-0.8594,-3.8482,-1.8979,1.2126,-2.0154,-0.5224,2.9774,-2.8564,-0.1048,9.1993,-8.8092,9.51,-5.9705,0.3228,85
1.8375,0.4964,-2.9227,-1.761,1.3736,-2.6178,-0.7352,2.3908,-2.4555,-0.2805,6.1514,-6.137,6.1557,-2.4911,0.4394,87
1.8764,0.7484,-2.7905,-1.701,1.4696,-2.9368,-0.9036,2.4331,-2.2717,-0.1534,6.6562,-6.3281,6.3573,-2.7623,0.3678,87
1.6715,0.6082,-2.6514,-1.6656,1.5701,-2.7893,-0.8312,2.4259,-2.4066,-0.1924,6.3496,-6.195,6.1691,-2.5209,0.4667,87
1.4105,0.743,-1.6109,-1.5113,2.1877,-2.8657,-0.8573,2.5286,-2.9011,-0.2425,6.2456,-6.3367,6.2644,-2.8017,0.708,88
1.3616,0.5687,-1.6198,-1.5279,2.1107,-2.5437,-0.7071,2.6176,-3.1666,-0.4149,5.8778,-6.1434,6.039,-2.6111,0.8469,88
1.7096,1.1805,-1.6613,-1.447,2.2644,-3.3985,-1.2909,2.5937,-2.4024,0.1079,7.5094,-6.9367,7.1678,-3.68,0.3097,88
1.8197,1.3539,-2.5054,-1.5251,1.6733,-3.4761,-1.5608,2.4725,-1.8977,0.117,7.4477,-6.8198,7.3317,-3.8313,0.0517,89
1.6104,1.3268,-2.1028,-1.4402,1.7651,-3.3656,-1.3856,2.4736,-2.0033,0.0027,6.8521,-6.4044,6.7441,-3.2464,0.2368,89
2.0613,1.7292,-2.5908,-1.5397,1.4935,-3.4978,-1.6989,2.436,-1.7342,0.0777,7.0989,-6.4561,6.8432,-3.4808,-0.1655,89
1.1896,-0.1149,-2.6423,-2.0086,1.9399,-2.3161,-0.3856,3.0972,-3.1726,-0.2861,6.9966,-7.1785,7.2934,-3.7199,0.6103,90
1.2793,0.0206,-2.5792,-1.9232,1.9448,-2.4317,-0.3919,2.9325,-3.1581,-0.3178,6.701,-6.9042,6.9369,-3.3042,0.5817,90
1.0003,-0.1977,-2.8352,-1.8542,1.8061,-2.3935,-0.7706,3.2742,-2.9812,0.033,9.0411,-8.6094,9.4315,-5.9529,0.4444,90
1.7071,1.4391,-2.1157,-1.5092,2.5888,-4.4515,-2.0886,1.6295,-1.6991,0.7274,10.2647,-7.702,9.1632,-6.8257,-0.7178,17
1.7411,1.3943,-2.2365,-1.5491,2.633,-4.4595,-2.05,1.773,-2.0232,0.5395,9.4735,-7.159,8.2936,-6.0866,-0.4592,17
0.4459,-0.6874,-3.2786,-2.2379,1.936,-2.2088,-0.4144,3.5428,-3.219,-0.2732,8.4512,-8.6141,9.1102,-5.6021,0.8259,91
0.0833,-0.8104,-3.0279,-2.389,2.1669,-2.0253,-0.4451,3.7904,-3.265,-0.243,9.3107,-9.6375,9.8414,-6.7595,0.8495,91
0.3736,-0.8956,-4.5743,-1.8398,1.1141,-2.6996,-1.3612,1.7074,-1.7797,0.3575,11.6954,-10.0336,10.0685,-7.3676,-0.7648,92
0.064,-1.2246,-4.5001,-1.7607,1.1184,-2.5453,-1.2322,1.7464,-1.7031,0.4143,11.507,-9.9822,10.2573,-7.121,-0.8602,92
0.8848,-0.8153,-4.3906,-1.7647,1.1358,-2.9313,-1.4669,1.6523,-1.4314,0.5407,11.1934,-9.4491,9.7399,-6.6969,-0.5175,92
3.3407,2.6013,-3.7937,-1.7873,0.8005,-3.625,-2.3462,1.4747,-1.1093,0.3871,7.7638,-6.2157,6.281,-4.4115,-0.55,93
3.2559,2.6224,-3.6998,-1.7884,0.8013,-3.5949,-2.3282,1.594,-1.1347,0.3618,7.4722,-6.0537,6.114,-4.0774,-0.5292,93
3.6705,2.8342,-4.138,-1.9104,0.6014,-3.6847,-2.5168,1.3584,-1.0464,0.3902,7.7525,-6.1245,6.0399,-4.5558,-0.4125,93
0.9969,0.2134,-2.4249,-1.5258,1.79,-2.6124,-0.9898,2.7278,-2.8334,-0.1434,9.1379,-9.0048,9.9387,-6.3139,0.6715,94
0.9106,0.1441,-2.4015,-1.4865,1.7542,-2.5455,-0.97,2.898,-2.9135,-0.1685,9.4854,-9.3839,10.3336,-6.7352,0.684,94
0.8826,0.122,-2.4043,-1.5119,1.8122,-2.6118,-0.9684,2.762,-2.8286,0.0174,10.3019,-9.9918,11.0386,-7.3906,0.6183,94
2.7303,1.4884,-4.3632,-2.0194,0.8973,-3.3171,-1.7201,1.6423,-1.7469,0.3021,8.6771,-7.3553,7.5135,-5.3028,-0.0205,95
3.6343,1.5487,-5.725,-2.3534,0.4249,-3.2312,-1.9344,1.6283,-1.1695,0.4644,8.8188,-7.366,7.1264,-5.0637,-0.5236,95
-0.4242,-1.7896,-3.9679,-1.8043,1.6167,-2.2394,-0.7721,2.6205,-2.7001,0.4007,13.044,-11.6492,12.4317,-8.8863,-0.156,102
-1.5067,-2.2473,-3.7846,-1.7723,1.4264,-1.7439,-0.558,2.8351,-2.7391,0.3612,12.9031,-11.8461,12.6157,-9.369,0.471,102
-1.1466,-3.1946,-5.4814,-1.7502,0.7101,-1.6199,-0.5896,1.8894,-1.9662,0.1749,12.4756,-11.4702,10.3414,-6.6419,-0.5748,107
-1.2674,-2.8801,-5.1617,-1.7006,0.743,-1.671,-0.6305,1.8855,-1.9509,0.1688,12.8108,-11.8804,11.0693,-7.2102,-0.7839,107
-0.9767,-2.9401,-5.2649,-1.7661,0.7491,-1.5754,-0.525,1.9493,-2.0196,0.1493,12.6677,-11.8437,10.73,-6.9409,-0.6349,107
-1.3048,-3.3076,-5.2893,-1.7845,0.7566,-1.5685,-0.4905,1.8899,-2.0407,0.1432,12.6294,-11.7935,10.8016,-6.8629,-0.5905,107
1.2838,-0.1425,-2.9882,-1.7706,2.0618,-2.9319,-1.028,2.753,-2.8139,0.3545,11.1748,-9.8293,10.7376,-7.4305,0.4008,108
1.0158,-0.0958,-2.9253,-1.5853,2.0761,-2.9619,-1.1831,2.7533,-2.8271,0.5211,12.2326,-10.5069,11.8424,-8.508,0.1814,108
0.9896,0.0338,-3.0902,-1.6709,2.1334,-3.2523,-1.4608,2.1804,-2.4023,0.5702,11.7095,-9.8323,11.0761,-8.0428,-0.1739,108
1.1192,-0.1113,-3.5302,-1.7068,1.8917,-3.0904,-1.5187,2.0889,-2.3045,0.5288,12.0177,-10.0941,11.1507,-8.2114,-0.1044,108
0.6703,-0.4863,-3.0286,-1.7724,1.5976,-2.1465,-0.4551,3.4306,-3.4455,-0.132,8.9572,-8.6088,9.487,-5.88,0.5618,109
0.6186,-0.5082,-3.0697,-1.7115,1.5704,-2.2532,-0.521,3.2297,-3.142,-0.1509,8.7716,-8.2931,9.338,-5.5775,0.4525,109
0.5193,-0.6402,-3.0687,-1.8302,1.621,-2.0284,-0.4067,3.3046,-3.255,-0.1708,8.2672,-8.0259,8.8087,-5.281,0.5226,109
0.3771,-0.8176,-2.9078,-1.8705,1.7968,-2.0672,-0.3778,3.7812,-3.6247,-0.1827,9.0229,-8.7858,10.0612,-6.7133,0.7177,109
0.2944,-0.7837,-3.0195,-2.0394,1.7588,-1.9986,-0.4402,3.9586,-3.4346,-0.1704,9.8947,-10.0609,10.8368,-7.6772,0.6194,110
0.115,-0.8433,-2.8492,-1.9649,1.763,-1.9991,-0.436,3.797,-3.4066,-0.1125,10.1218,-10.3526,11.226,-7.9647,0.6948,110
0.2236,-0.8032,-3.0405,-1.944,1.627,-2.03,-0.4789,3.8004,-3.3874,-0.0517,10.4958,-10.4027,11.3229,-7.9575,0.5249,110
0.5707,-0.5782,-2.4724,-2.2609,2.1639,-2.2068,-0.3689,4.2669,-3.7991,-0.3275,9.1455,-9.6808,10.6169,-7.5867,0.8101,110
0.7964,-0.3313,-3.2623,-1.857,1.6322,-2.4349,-0.9113,2.9187,-2.6185,-0.1065,9.7149,-9.4848,9.3967,-5.7341,0.4587,111
0.9534,-0.186,-3.1096,-1.8746,1.6284,-2.4494,-0.9558,3.0896,-2.6132,-0.1106,9.4479,-9.2383,9.3275,-5.8297,0.4366,111
0.9164,-0.3227,-3.2614,-1.8246,1.5998,-2.3152,-0.8717,3.1039,-2.7542,-0.0879,9.2433,-9.1242,9.2563,-5.8384,0.371,111
0.9211,-0.3877,-3.2125,-1.9309,1.6807,-2.3693,-0.7999,3.2176,-2.7812,-0.1514,8.7819,-8.6824,8.9835,-5.4626,0.4696,111
0.655,-0.4127,-3.1317,-1.7717,1.6052,-2.2344,-0.6285,2.8367,-2.9073,-0.2637,9.0524,-8.8237,9.3235,-5.6663,0.6122,112
0.3656,-0.5293,-3.0551,-1.764,1.6798,-2.1217,-0.5921,2.8432,-2.9714,-0.211,9.1628,-8.9655,9.4754,-5.9376,0.5422,112
0.4524,-0.4512,-2.9919,-1.7541,1.6423,-2.1777,-0.6078,2.8064,-2.9594,-0.2036,8.6992,-8.5199,8.9645,-5.4293,0.6386,112
0.3976,-0.3956,-2.9099,-1.7766,1.7548,-2.1624,-0.5886,2.882,-3.134,-0.2216,9.0228,-8.8657,9.3954,-5.8204,0.5625,112
0.0708,-0.8594,-3.7668,-1.8007,1.4122,-2.0813,-0.7021,2.6342,-2.7354,0.0016,11.5811,-10.9235,10.8057,-7.5217,-0.1124,113
0.1834,-0.9398,-3.9554,-1.7772,1.4085,-2.1102,-0.7262,2.5034,-2.7573,0.0518,11.0065,-10.2415,10.2249,-7.1493,-0.2014,113
0.5924,-0.715,-3.8839,-1.8515,1.316,-2.1933,-0.6989,2.7364,-2.6691,0.0526,11.24,-10.5943,10.7162,-7.367,0.0625,113
0.5365,-0.8774,-3.8752,-1.8819,1.3988,-2.1486,-0.6214,2.8156,-2.7024,-0.0808,10.3248,-9.8103,10.3263,-6.682,0.0252,113
1.3565,-0.0352,-2.261,-2.0679,2.2881,-2.4762,-0.4269,3.6906,-3.8073,-0.3842,8.0376,-8.283,8.6715,-5.1966,0.8863,114
1.3831,-0.0428,-2.1655,-2.1615,2.389,-2.4944,-0.4937,3.8913,-3.9184,-0.3465,8.072,-8.3526,8.6777,-5.3976,0.8645,114
1.3298,-0.1362,-2.0565,-2.2107,2.517,-2.3891,-0.3673,3.8152,-4.0255,-0.4203,7.9332,-8.3434,8.5721,-5.4235,0.9287,114
1.5772,0.0646,-1.8379,-2.3223,2.6623,-2.6148,-0.3393,3.7902,-4.105,-0.4961,7.759,-8.257,8.3856,-5.1878,1.0235,114
-0.4368,-2.1487,-5.1908,-1.9124,1.1952,-2.5294,-1.2827,1.7138,-1.8794,0.2423,11.843,-10.3734,10.4407,-6.9951,-0.3026,117
-1.8935,-2.6974,-5.5334,-1.7179,1.0666,-2.302,-1.2004,1.521,-1.6516,0.2488,12.1605,-10.1541,10.6544,-7.9756,0.9005,117
-0.5293,-2.4152,-5.0969,-1.7542,1.0909,-2.3758,-1.1918,1.7904,-1.7988,0.2781,13.1135,-11.7111,11.6319,-7.9639,-0.2871,117
-0.4304,-2.0312,-5.1448,-1.8451,1.002,-2.4869,-1.3283,1.6376,-1.736,0.3412,13.2793,-11.7044,11.4221,-7.8119,-0.6529,117
1.7422,0.9825,-3.2053,-1.5086,1.0924,-2.8481,-1.4437,2.089,-1.7941,0.0512,6.9609,-6.0702,6.2829,-3.5076,-0.0868,118
1.6566,0.821,-3.2514,-1.5122,1.1673,-2.7996,-1.445,2.1351,-1.8329,0.012,7.0393,-6.135,6.4439,-3.6426,-0.078,118
1.8411,1.0367,-3.3058,-1.5389,1.1384,-2.8736,-1.455,2.1553,-1.8268,0.0164,6.9878,-6.1325,6.3928,-3.6489,-0.0751,118
1.9184,1.0138,-3.4811,-1.5562,0.9451,-2.8546,-1.5109,2.1371,-1.6871,-0.0238,6.9732,-6.1143,6.405,-3.5752,-0.2319,118
1.5315,0.6693,-3.1046,-1.5265,1.206,-2.624,-1.1818,2.1231,-1.9757,-0.0562,6.5657,-5.8036,6.1326,-3.2065,0.0904,118
0.5124,-0.5187,-2.4547,-2.1344,2.3512,-2.1749,-0.4851,3.3921,-3.3051,-0.2165,9.3599,-9.7463,9.4611,-6.414,0.7342,119
0.95,-0.0597,-2.7914,-1.7226,1.7793,-2.6395,-0.849,2.9816,-2.7315,-0.0215,9.2095,-9.0392,9.5425,-6.0439,0.3415,121
0.975,0.1587,-2.9899,-1.5767,1.6104,-2.7227,-1.2443,2.522,-2.4163,0.2992,11.7079,-10.8478,11.2389,-7.8328,-0.086,121
2.3346,1.3589,-3.5681,-1.6855,1.1055,-3.4238,-1.7605,2.3601,-1.645,0.2554,8.3548,-7.2036,7.7201,-4.7705,-0.4594,123
-0.0373,-0.8713,-3.3317,-1.9595,1.3606,-1.9606,-0.4179,3.1489,-2.9334,-0.3513,6.9627,-7.184,8.5217,-4.5202,0.9079,124
1.4527,0.5659,-3.0435,-1.5543,1.5191,-2.9434,-1.2908,2.1793,-2.2516,-0.0232,8.5583,-7.8945,8.6556,-5.1418,0.0303,125
0.1607,-0.8465,-3.1893,-1.8254,1.7729,-2.1193,-0.5807,2.838,-2.8477,0.1393,11.0156,-10.4402,10.7485,-7.4459,0.1331,126
1.1374,-3.7052,-7.3099,-2.1196,0.2319,-1.6278,-0.7884,1.7402,-1.501,0.2794,11.6033,-10.499,9.0816,-5.7991,0.3609,127
-0.0917,-0.3623,-2.7394,-1.6116,1.6967,-2.8359,-1.3994,2.9486,-2.7108,0.3303,14.567,-13.1182,14.7581,-11.7751,0.2317,128
2.3564,1.3484,-3.6647,-1.6525,1.117,-3.4864,-1.8107,2.3214,-1.6186,0.3685,8.7922,-7.5544,8.0334,-5.0498,-0.5695,123
1.2368,0.3602,-2.0477,-1.7178,2.0346,-2.6679,-0.8325,3.7152,-3.5704,-0.1149,9.5233,-9.3655,11.0504,-7.4918,0.8315,129
2.7719,1.916,-3.3564,-1.5763,0.9438,-3.2987,-1.8045,2.3074,-1.4868,-0.1233,6.611,-5.8232,5.8692,-2.8927,-0.1395,130
0.0372,-0.9846,-3.3833,-1.7028,1.6256,-2.1644,-0.719,2.5997,-2.6925,0.1992,11.977,-11.3413,11.233,-7.9265,0.0164,126
1.0825,-0.3253,-3.5216,-1.8198,1.5305,-2.7154,-0.6128,2.7724,-2.54,0.0668,8.4164,-7.9258,8.3656,-4.3688,0.2868,131
1.8344,1.6042,-2.3459,-1.3218,1.4083,-3.1904,-1.7041,2.0354,-1.6923,-0.1385,5.9354,-5.4811,5.6058,-2.4094,0.1645,132
-0.0255,-0.8754,-3.0696,-2.0807,1.5453,-1.9129,-0.2988,2.9788,-2.9612,-0.4421,6.5539,-6.8784,7.991,-4.1239,0.9279,124
0.4791,-4.6902,-7.3359,-1.9338,0.2663,-1.4301,-0.6731,1.7104,-1.5362,0.253,12.3586,-11.226,9.5996,-6.2332,0.3784,127
1.5918,0.92,-2.2496,-1.4112,1.8134,-3.1444,-1.2851,2.3379,-2.3797,-0.022,8.2289,-7.7218,8.5912,-4.8605,0.3878,125
2.4576,1.551,-3.4109,-1.6301,0.9995,-3.0345,-1.5041,2.3163,-1.7252,-0.1232,6.1817,-5.6147,5.7101,-2.7517,-0.0224,130
1.3909,-0.5915,-5.2657,-2.0449,0.4697,-2.4616,-1.2148,1.969,-1.6887,0.3761,10.1198,-8.8302,8.8646,-6.1413,0.0256,133
1.2048,-0.4018,-3.6398,-1.8314,1.4504,-2.6148,-0.637,2.687,-2.4234,0.0284,8.234,-7.704,8.2527,-4.2502,0.1159,131
-0.1318,-0.6907,-2.54,-1.698,1.9935,-2.806,-1.1778,3.3283,-2.9661,0.2163,13.8686,-12.9183,14.2513,-11.2171,0.3067,128
0.1684,-0.8343,-3.1328,-2.0139,1.5466,-2.0332,-0.4248,3.1474,-2.9801,-0.4096,7.0102,-7.3386,8.4158,-4.5818,0.9599,124
2.7626,1.7247,-3.601,-1.6194,0.7818,-3.2113,-1.7145,2.3419,-1.5223,-0.1252,6.6131,-5.8377,5.9357,-3.0294,-0.1351,130
1.8363,1.6559,-2.3379,-1.2921,1.329,-3.2044,-1.6819,2.0169,-1.7059,-0.1561,5.6998,-5.2379,5.4502,-2.2677,0.1275,132
1.614,0.7223,-2.973,-1.6821,1.6104,-2.9987,-1.1469,2.7371,-2.3491,0.1059,7.847,-7.3954,7.7331,-4.1443,0.2316,134
1.7507,0.8617,-2.9289,-1.6077,1.5522,-3.127,-1.3363,2.602,-2.1915,0.2193,8.3508,-7.6869,8.0584,-4.6096,0.0708,134
1.4273,0.6658,-2.4931,-1.4705,1.6109,-2.8495,-1.2347,2.4288,-2.5269,-0.1162,8.5163,-8.2001,8.7651,-5.1289,0.4535,125
2.2974,1.1957,-3.7034,-1.6957,1.1451,-3.4337,-1.7634,2.2152,-1.5899,0.3401,8.804,-7.508,7.9433,-5.0299,-0.5758,123
1.1247,-0.6318,-4.7236,-1.8793,0.761,-2.5596,-1.1584,1.9906,-1.7394,0.3321,9.9398,-8.8666,8.9854,-5.7546,-0.0598,133
0.0808,-0.6772,-3.3026,-1.7605,1.6437,-2.198,-0.6562,2.6597,-2.7595,0.1011,11.1603,-10.5185,10.7482,-7.3727,0.0482,126
0.5721,-0.036,-2.4322,-1.5894,1.836,-2.6183,-0.8779,2.8622,-2.914,0.149,8.9236,-8.3285,9.139,-5.9375,0.7647,135
0.4137,-0.0677,-2.4275,-1.5012,1.8326,-2.656,-0.9714,2.7443,-2.7451,0.186,8.9126,-8.2098,9.2414,-6.1126,0.8687,135
-0.1422,-0.8874,-3.0827,-2.1927,2.0053,-1.9945,-0.4127,3.3955,-3.0068,-0.0131,9.874,-9.7446,10.2568,-6.8958,0.2568,139
0.9301,-0.5351,-3.4057,-2.185,1.7233,-2.2522,-0.5212,3.3007,-2.9492,-0.4092,7.2444,-7.3137,7.9235,-4.3024,0.4996,140
0.212,-0.8121,-2.9433,-2.3422,2.1672,-1.8758,-0.2836,3.5922,-3.1966,-0.1972,8.5762,-8.7544,9.2385,-6.0627,0.2653,139
1.4703,0.1966,-3.1558,-1.9974,1.6108,-2.5482,-0.7462,3.1599,-2.8649,-0.2587,7.3023,-7.3252,7.8178,-4.1395,0.41,140
0.9445,0.005,-2.4321,-1.8634,2.0707,-2.4735,-0.6466,3.5671,-3.2414,-0.2843,8.801,-9.0918,9.8744,-6.2846,0.8572,150
3.1753,2.4947,-3.5576,-1.7082,0.6859,-3.6791,-2.4496,1.698,-0.9895,0.4785,8.7075,-6.961,7.0374,-4.9492,-0.6571,151
1.423,0.7525,-1.9464,-1.4122,2.0922,-3.2566,-0.8502,2.7954,-2.8178,-0.2753,6.8406,-6.7319,7.195,-3.2779,0.8082,152
2.9974,2.011,-4.0047,-1.9439,0.9095,-3.509,-1.8446,2.1834,-1.4876,0.1149,7.3956,-6.359,6.5073,-3.9231,-0.2781,153
2.2319,1.4552,-3.2646,-1.6147,1.1082,-3.4429,-1.7299,2.0828,-1.4964,0.2484,7.7783,-6.8036,7.3297,-3.9951,-0.4996,154
-1.7717,-3.4417,-4.7205,-1.661,0.7708,-1.3367,-0.4016,2.1506,-1.7175,0.2502,13.5112,-12.5469,10.0121,-6.7727,1.4927,155
0.8877,-0.0664,-2.0585,-1.8898,2.2552,-2.344,-0.6085,3.6915,-3.471,-0.3877,8.1914,-8.8491,9.7079,-6.3216,1.0451,150
3.1362,2.4998,-3.3845,-1.6502,0.7096,-3.6476,-2.3673,1.8,-1.0798,0.3923,8.351,-6.8233,6.8172,-4.6218,-0.573,151
1.4494,0.7759,-1.8645,-1.4477,2.1123,-3.2197,-0.781,2.7711,-2.9068,-0.2071,6.9477,-6.8656,7.1219,-3.278,0.8025,152
3.1332,2.1965,-3.9792,-1.9484,0.849,-3.5196,-1.8853,2.2248,-1.5086,0.178,7.4883,-6.4087,6.5321,-4.0187,-0.292,153
2.1865,1.4738,-3.0167,-1.5757,1.2203,-3.4468,-1.7158,1.9976,-1.5505,0.2664,7.5778,-6.5916,7.1099,-3.8744,-0.4715,154
-1.9122,-3.5767,-4.6162,-1.5496,0.7932,-1.3206,-0.4129,2.2042,-1.8439,0.2752,15.3302,-14.3633,10.6933,-7.532,1.413,155
1.0456,-0.1096,-2.2305,-1.9514,2.2241,-2.4473,-0.5718,3.7406,-3.4757,-0.3665,8.2918,-8.7755,9.5834,-6.0987,0.9569,150
3.0663,2.5196,-3.3196,-1.6111,0.6502,-3.5588,-2.4206,1.6438,-1.059,0.4232,8.3212,-6.7269,6.8382,-4.7169,-0.6314,151
1.5399,0.8918,-2.0163,-1.4073,1.9906,-3.3845,-1.0297,2.8236,-2.5693,-0.2088,7.1272,-6.9158,7.2679,-3.351,0.6004,152
3.8624,2.7647,-4.7912,-2.211,0.5379,-3.9672,-2.5573,1.2836,-0.9838,0.5713,8.5989,-6.5505,6.5677,-5.3543,-0.6728,153
2.2837,1.5868,-3.0671,-1.5739,1.0785,-3.4679,-1.745,1.973,-1.449,0.2176,7.735,-6.7323,7.3141,-3.9661,-0.5351,154
-1.7786,-3.4128,-4.6078,-1.6403,0.7602,-1.3107,-0.4123,2.2539,-1.8526,0.2506,14.0856,-13.2001,10.2404,-6.9221,1.3876,155
0.9165,0.0128,-2.1305,-1.9076,2.2893,-2.409,-0.6151,3.655,-3.4238,-0.3504,8.724,-9.2747,9.9622,-6.5009,1.0475,150
3.2593,2.3775,-3.8412,-1.7993,0.5641,-3.5366,-2.1745,1.8672,-1.0967,0.3698,8.311,-6.8733,6.9185,-4.5471,-0.5535,151
1.3958,0.7323,-1.7097,-1.4227,1.9535,-2.8786,-0.6347,2.5711,-3.1015,-0.4225,5.7843,-6.0705,6.183,-2.4407,1.0519,152
2.6759,1.826,-3.6947,-1.8411,0.8666,-3.1915,-1.5188,2.3207,-1.7721,-0.0554,6.5908,-5.9228,6.2087,-3.2752,-0.1128,153
2.3057,1.5817,-3.0236,-1.5698,1.0863,-3.2831,-1.574,2.0442,-1.6256,0.1395,6.9304,-6.1861,6.5874,-3.3757,-0.2829,154
1.018,0.0304,-2.1087,-1.9751,2.2839,-2.4392,-0.579,3.6564,-3.3332,-0.4139,8.1345,-8.6927,9.384,-5.9088,0.9632,150
3.09,2.4245,-3.3874,-1.681,0.7229,-3.5828,-2.2933,1.7089,-1.1902,0.3693,8.3418,-6.7436,6.8137,-4.7317,-0.5249,151
1.4594,0.7367,-1.8742,-1.4364,2.0282,-3.0776,-0.7267,2.6894,-2.9209,-0.3494,6.445,-6.5031,6.7411,-2.927,0.8884,152
2.9371,1.9686,-3.8452,-1.8867,0.9072,-3.4807,-1.7301,2.2898,-1.5569,0.1255,7.3988,-6.3848,6.5755,-3.9168,-0.2294,153
2.3678,1.6429,-3.0974,-1.6289,1.0628,-3.3927,-1.6624,2.1483,-1.5817,0.2499,7.3697,-6.5264,6.9986,-3.6428,-0.4442,154
-1.7451,-3.3181,-4.712,-1.6981,0.7579,-1.3264,-0.396,2.1367,-1.7359,0.2773,14.0376,-13.0416,10.4858,-7.1067,1.2842,155
0.8266,-0.0952,-2.8785,-1.7751,1.7203,-2.37,-0.8277,3.2598,-2.7464,-0.0581,9.3808,-9.3339,10.0969,-6.3849,0.564,150
3.0782,2.1266,-3.7751,-1.7264,0.6246,-3.4312,-1.9697,2.0732,-1.3144,0.1716,7.6875,-6.5831,6.547,-3.909,-0.3357,151
1.3801,0.6943,-1.782,-1.4841,2.0359,-2.9234,-0.6134,2.5943,-3.1469,-0.3476,6.1226,-6.3061,6.4054,-2.6989,0.9504,152
4.0394,2.9146,-4.9227,-2.231,0.5856,-4.1484,-2.7755,1.2207,-0.9319,0.537,8.6583,-6.6118,6.5971,-5.4553,-0.6822,153
2.0532,1.4515,-2.7064,-1.5203,1.266,-3.2719,-1.481,2.0993,-1.7742,0.0748,6.5723,-5.9692,6.4433,-3.1116,-0.1749,154
-1.5709,-3.6525,-4.9896,-1.5702,0.6569,-1.3458,-0.435,2.017,-1.6945,0.2703,15.2712,-14.2277,10.8434,-7.4997,0.8709,155
0.7053,-0.287,-2.6675,-1.8556,1.9267,-2.2491,-0.6237,3.4528,-3.1007,-0.2029,8.9297,-9.1328,10.0321,-6.4892,0.8769,150
3.3663,2.4437,-3.9367,-1.7627,0.399,-3.4833,-2.1348,1.9197,-1.1473,0.3318,7.8479,-6.5216,6.5061,-4.1437,-0.5043,151
1.4047,0.6577,-1.8007,-1.501,2.0377,-2.925,-0.5277,2.6894,-3.2514,-0.3379,6.2063,-6.3636,6.4688,-2.7641,0.9999,152
3.7333,2.8781,-4.3946,-2.0897,0.8183,-4.2648,-2.7427,1.2511,-0.8745,0.647,8.9115,-6.7988,6.8778,-5.5767,-0.756,153
2.1322,1.4517,-2.7435,-1.5488,1.4037,-3.5048,-1.6109,2.1829,-1.7017,0.2029,7.4504,-6.5826,7.1201,-3.7241,-0.2568,154
-1.7008,-3.4589,-4.7093,-1.6773,0.8472,-1.3426,-0.3676,2.1463,-1.8496,0.2776,14.5044,-13.6597,10.7273,-7.3769,1.3865,155
0.8154,-0.1582,-2.6903,-1.8993,1.8644,-2.3283,-0.7067,3.4779,-3.0258,-0.1959,8.705,-8.8278,9.8709,-6.1999,0.7039,150
3.5856,2.553,-4.3129,-1.8771,0.1476,-3.4479,-2.2454,1.7463,-1.0414,0.349,8.158,-6.711,6.5609,-4.4977,-0.5793,151
1.3513,0.7549,-1.8749,-1.4112,1.9609,-2.9952,-0.7487,2.5834,-2.9683,-0.3053,6.0754,-6.1622,6.4144,-2.6471,0.9614,152
4.1065,2.9333,-5.0292,-2.3037,0.6191,-4.2339,-2.8139,1.0761,-0.9341,0.4981,8.6077,-6.3601,6.3583,-5.6116,-0.555,153
2.28,1.5179,-3.007,-1.6002,1.1682,-3.372,-1.6215,2.0905,-1.6196,0.1272,7.1439,-6.3291,6.8224,-3.5028,-0.318,154
-1.8671,-3.8637,-4.9552,-1.5436,0.6712,-1.2034,-0.4125,1.9442,-1.6822,0.2826,15.556,-14.5189,10.8117,-7.5774,1.179,155
