@RELATION Gabor_16
@ATTRIBUTE a0 NUMERIC
@ATTRIBUTE a1 NUMERIC
@ATTRIBUTE a2 NUMERIC
@ATTRIBUTE a3 NUMERIC
@ATTRIBUTE a4 NUMERIC
@ATTRIBUTE a5 NUMERIC
@ATTRIBUTE a6 NUMERIC
@ATTRIBUTE a7 NUMERIC
@ATTRIBUTE class {0,1,3,5,7,8,9,10,11,12,13,14,16,17,18,19,25,26,37,58,59,60,61,62,63,64,65,66,81,84,85,87,88,89,90,91,92,93,94,95,102,107,108,109,110,111,112,113,114,117,118,119,121,123,124,125,126,127,128,129,130,131,132,133,134,135,139,140,150,151,152,153,154,155,157,158,159,160,161,162,163,164,165,166,168,169,170,171,172,173,174,175,177,178,179,180,181,184,185,186,187,188,190,192,193,194,195,197,198,199,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,230,231,232,233,234,235,237,239,240,241,242,243,246,247,248,250,254,256,259,272,273,274,275,276,277,278,279,280,281,282,283,285,286,287,288,289,291,292,293,294,295,296,297,298,299,300,301,315,320,321,324,325,328,329,330,332,333,334,336,337,338,339,340,341,342,343,344,345,346,347,348,335,349,350,351,352,353,354,355,356,357,364,379,380,382,383,384,385,386,387,388,389,390,391,392,393,394,403,405,408,409,414,415,420,439,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,458,480,481,482,483,484,486,487,488,489,490,491,492,493,494,495,496,497,498,513,514,527,542,544,545,546,547,548,549,550,551,552,553,555,559,560,561,562,563,567,577,582,583,584,585,586,587,588,598,599,634,635,658,670,671}
@DATA
5.38977,467.451,6.22866,504.325,3.32741,604.934,-1.44601,569.996,0
6.25074,467.444,7.22649,490.034,3.82289,599.158,-1.67203,575.539,0
4.04142,467.226,5.63724,484.89,3.78231,616.222,-0.206087,596.742,0
7.89657,471.425,8.10513,494.586,3.45215,608.627,-3.17395,582.815,0
7.94623,466.341,12.2635,489.997,9.18035,565.875,0.905314,538.585,0
4.69889,463.989,8.70842,464.59,7.35738,540.199,1.94094,533.543,0
6.47619,445.897,6.64473,485.066,2.73362,591.264,-2.68548,553.313,0
7.63739,483.851,6.77104,515.108,1.76715,635.838,-4.24073,606.585,0
5.98279,502.86,6.5683,520.516,3.2309,639.891,-1.96657,618.719,0
4.72064,466.515,6.19808,461.138,3.87174,551.317,-0.64335,553.744,0
4.62199,426.604,5.59117,399.763,3.17894,502.685,-1.01256,518.829,0
2.82986,440.534,3.36585,418.21,1.87858,494.798,-0.679335,513.045,0
2.5907,522.637,5.52473,495.061,5.15216,522.244,1.8374,542.255,58
3.11373,416.231,3.65117,381.354,1.96927,326.366,-0.813678,362.017,58
3.16747,495.644,4.06856,440.08,2.51922,390.921,-0.468885,448.693,58
2.98363,482.425,3.83936,439.045,2.3684,399.172,-0.420518,440.208,58
1.94678,524.883,4.42153,454.519,4.1584,363.728,1.57863,440.931,58
-0.0434663,454.791,1.13495,435.799,1.65502,385.418,1.24154,402.844,58
0.870852,341.078,1.87039,307.805,1.72633,259.297,0.619285,293.321,58
2.41325,488.817,2.91964,484.367,1.67041,460.941,-0.527886,465.311,58
2.58436,379.391,3.08393,341.426,1.64399,322.256,-0.717524,356.88,58
3.32165,495.45,4.34726,456.262,2.72542,434.919,-0.418705,475.501,58
2.5967,474.272,3.69509,454.771,2.59018,443.523,0.0566311,461.592,58
1.83902,457.036,5.05406,401.717,5.18007,380.232,2.3991,437.817,58
3.31817,473.441,4.92693,453.106,3.52494,410.042,0.136054,429.329,58
1.57434,378.448,3.03301,356.933,2.60816,328.911,0.756818,353.969,58
1.13549,505.414,2.5245,457.409,2.40636,427.612,0.95497,473.453,58
1.62984,506.534,6.21702,469.741,7.06982,423.718,3.90398,460.667,58
0.451359,346.83,2.5845,322.528,3.13206,289.037,1.93198,310.689,58
2.2696,459.265,3.62787,431.334,2.76409,384.205,0.354339,412.052,58
2.7716,451.249,4.47682,429.447,3.46143,411.885,0.510801,431.708,58
1.80845,425.568,1.70719,411.57,0.558863,380.108,-0.902997,392.501,58
1.5013,344.737,1.63286,324.619,0.718998,305.285,-0.602524,321.056,58
3.12697,490.102,5.11755,463.9,4.0054,428.01,0.609826,455.77,58
4.29697,448.835,4.6861,387.32,2.25523,332.254,-1.45367,396.03,58
1.63792,446.678,3.1867,401.77,2.80329,344.97,0.839919,391.089,58
3.05375,447.371,4.90083,417.231,3.80717,377.303,0.498581,411.851,58
1.61168,412.414,2.31914,376.719,1.61644,336.618,0.00233847,372.861,58
2.46817,479.086,4.51192,427.835,3.83198,382.194,0.99399,435.715,58
1.30715,384.885,3.22579,360.507,3.16003,342.368,1.35083,363.929,58
-1.0086,394.656,2.71823,391.596,4.78383,355.703,4.19944,359.797,58
1.47677,446.696,1.85173,413.248,1.09615,367.867,-0.279519,399.088,58
1.0778,405.145,1.87833,380.022,1.62311,371.862,0.452021,397.398,58
1.74125,372.059,1.69453,330.728,0.616039,283.978,-0.807744,324.896,58
2.553,449.525,2.79487,433.351,1.39178,410.332,-0.770021,426.198,58
0.848685,393.532,2.21441,361.716,2.21032,327.167,0.963938,358.576,58
2.15373,509.054,4.23787,463.023,3.74335,401.002,1.1273,451.46,58
3.35957,487.607,4.96267,441.492,3.54825,407.436,0.122565,456.594,58
4.27034,436.321,4.31051,426.872,1.72025,384.388,-1.80115,391.181,58
4.6483,451.015,6.36401,432.549,4.27276,418.432,-0.247304,436.44,58
0.213643,483.351,1.23117,425.927,1.57822,380.761,1.03407,437.261,58
2.7494,478.226,3.40875,434.193,2.06293,405.259,-0.505037,450.737,58
3.8049,451.994,4.89332,381.959,2.99331,321.0,-0.594813,396.765,58
0.857492,437.821,1.41338,387.402,1.0913,341.794,0.167954,391.888,58
1.53892,425.696,3.8375,375.339,3.77045,347.405,1.62006,398.554,58
1.08348,368.803,1.3403,331.632,0.772711,295.537,-0.232586,333.688,58
1.64015,492.946,2.9477,429.633,2.58284,411.832,0.703835,472.564,58
2.33118,504.944,5.94678,478.5,6.04962,481.675,2.66489,509.129,58
3.11937,488.54,3.0562,469.75,1.17283,460.089,-1.36836,476.232,58
2.05664,433.684,5.73039,400.268,5.86288,371.206,2.71894,404.643,58
1.50818,409.486,2.00769,358.412,1.29853,311.168,-0.133069,363.199,58
2.01717,518.691,3.06391,464.697,2.2806,411.056,0.172558,467.211,58
3.03023,464.648,4.42522,435.143,3.15187,403.978,0.0812244,433.646,58
4.16377,463.368,4.8477,437.086,2.51296,422.896,-1.1605,446.448,58
2.37858,370.584,4.29718,358.317,3.62227,341.55,0.915059,356.304,58
2.55312,410.164,3.79471,353.663,2.67627,314.045,0.122464,373.353,58
0.977425,428.944,1.66351,389.423,1.35393,343.494,0.28309,384.344,58
3.94944,446.316,3.71534,417.234,1.20059,395.142,-1.99967,425.243,58
5.02261,617.365,7.71097,591.281,5.86146,404.989,0.650231,433.942,59
3.19582,635.684,4.14078,619.864,2.6916,429.591,-0.291963,442.275,59
5.57947,649.006,8.61998,629.227,6.55445,431.276,0.717416,450.803,59
3.7883,619.184,4.46882,638.047,2.53251,438.046,-0.822901,409.986,59
1.76233,606.234,2.8375,594.897,2.21142,406.506,0.330964,415.721,59
5.59452,643.681,6.82486,621.475,3.96673,403.254,-1.15978,427.557,59
5.72328,625.933,7.56467,628.026,4.95196,445.587,-0.505047,438.302,59
4.13947,569.985,6.42864,569.037,4.89478,375.875,0.575455,374.342,59
0.777227,650.55,3.50312,614.903,4.08363,411.705,2.40548,449.83,59
4.89777,642.44,6.6737,626.287,4.52999,412.398,-0.205751,428.99,59
2.27623,542.236,3.91376,539.319,3.21187,342.524,0.660832,343.281,59
3.32257,644.676,6.21909,638.68,5.35213,422.471,1.47004,425.674,59
3.91291,564.073,6.09564,565.447,4.56143,386.39,0.484209,378.514,59
1.92208,629.255,5.73266,625.977,6.11907,427.477,2.9967,428.23,59
2.15399,663.313,3.80344,661.532,3.14932,448.673,0.747294,446.769,59
3.3731,616.048,6.44819,604.293,5.62732,399.88,1.613,413.131,59
2.50902,574.593,3.56464,544.967,2.42369,340.181,-0.0803615,376.219,59
0.281443,647.815,4.23713,623.575,5.66226,393.333,3.84883,420.738,59
3.03629,670.398,5.8059,653.799,5.11792,414.457,1.51652,433.164,59
2.75809,621.234,5.58661,605.942,4.99873,395.398,1.61716,413.381,59
2.49549,611.525,5.13252,609.401,4.72592,426.321,1.61804,426.557,59
3.20607,631.273,5.12999,632.483,3.98616,425.303,0.554919,419.773,59
1.76555,623.496,4.671,634.037,4.76431,433.425,2.15885,417.891,59
4.12446,622.857,6.01979,624.133,4.40401,419.393,0.278308,414.11,59
3.32281,606.101,5.47223,596.586,4.30685,415.221,0.788556,421.478,59
2.77969,651.118,4.12342,637.691,3.13692,412.127,0.37226,424.499,59
3.06351,629.242,5.79835,642.697,5.0738,439.301,1.47168,415.518,59
2.32621,647.035,3.58022,632.954,2.69469,416.922,0.283416,430.238,59
2.75895,611.587,6.01971,605.911,5.64961,404.728,2.08452,406.996,59
4.42761,615.157,6.07615,621.902,4.09104,413.539,-0.174302,399.59,59
2.24624,471.854,4.86042,517.619,4.5873,409.259,1.70342,355.008,60
1.83149,458.158,3.7344,471.657,3.41707,346.963,1.14343,327.024,60
3.78706,505.19,3.79503,544.213,1.53865,419.691,-1.57172,371.039,60
2.62475,524.302,5.15609,568.192,4.62773,466.023,1.42272,413.094,60
3.30758,517.058,4.16813,569.856,2.6151,465.881,-0.479367,401.393,60
6.79984,482.967,9.16853,570.117,6.08875,485.796,-0.496953,384.946,60
3.39551,497.62,5.02847,563.629,3.65029,471.8,0.216945,396.35,60
4.81503,516.407,5.94102,516.3,3.45733,389.574,-0.934917,387.769,60
3.05226,507.337,4.99089,522.476,3.93202,431.772,0.681526,411.84,60
2.2771,537.691,5.39963,571.018,5.39743,482.195,2.32222,442.21,60
2.97482,515.806,5.94155,560.641,5.36027,494.476,1.7368,440.643,60
3.62234,521.962,7.16119,556.75,6.44241,432.571,2.03081,388.36,60
5.69064,532.456,6.20629,591.935,3.00498,490.539,-1.8881,417.12,60
5.1074,560.103,5.98783,513.173,3.29132,368.844,-1.25714,422.743,60
3.19461,565.368,3.84627,605.384,2.26981,486.115,-0.681816,435.254,60
2.64528,531.932,5.20256,572.705,4.67732,463.87,1.41597,412.481,60
1.98372,492.183,3.87174,521.91,3.45194,419.319,1.09697,381.892,60
1.49496,531.684,4.96528,585.757,5.41999,481.395,2.77532,416.958,60
3.18375,503.715,4.44771,536.78,3.04113,434.041,-0.0938008,392.837,60
3.65664,516.755,4.52088,537.81,2.77685,409.328,-0.567878,384.986,60
3.89378,529.912,4.13069,591.786,1.967,470.895,-1.35869,396.327,60
5.05056,545.618,6.92999,595.943,4.68824,476.185,-0.245104,411.051,60
5.27929,525.717,7.90209,588.419,5.79318,483.822,0.348514,407.272,60
2.0626,424.181,3.46269,441.374,2.77664,312.527,0.492573,287.432,61
3.37248,447.001,3.91441,478.875,2.12903,339.353,-0.876779,296.457,61
3.81741,524.836,4.45421,528.999,2.4115,400.076,-1.00991,389.979,61
2.69638,360.505,3.0504,388.589,1.63674,278.807,-0.710281,240.512,61
0.974716,396.985,2.80291,404.677,2.90799,289.764,1.39083,276.261,61
3.39683,455.33,4.63111,500.951,3.04753,370.067,-0.246714,310.007,61
2.23837,446.941,3.40639,493.913,2.51193,392.132,0.190234,335.093,61
1.17514,431.782,2.14288,422.976,1.7966,289.011,0.461823,297.349,61
3.77009,505.037,4.92344,515.233,3.16735,414.937,-0.421206,398.934,61
4.77344,520.696,5.82104,531.7,3.41227,444.565,-0.957155,426.405,61
1.08029,496.937,2.5994,507.521,2.57206,403.552,1.11527,384.975,61
2.36724,392.09,2.89329,404.689,1.67868,286.645,-0.503834,267.917,61
5.18224,509.261,5.0487,511.243,1.78031,365.579,-2.47621,356.544,61
2.21385,467.425,4.31705,491.035,3.73335,336.879,1.06807,302.989,61
1.04132,520.748,2.88426,549.179,3.01534,415.926,1.41858,375.761,61
1.34293,434.362,1.6697,463.538,1.02322,350.228,-0.194979,311.489,61
0.276578,377.595,4.51688,385.904,6.01226,300.604,4.12219,288.652,61
1.49739,508.398,2.21672,513.644,1.61315,379.349,0.101988,367.518,61
2.07118,536.78,4.14541,568.373,3.66401,423.498,1.09059,379.527,61
1.7724,479.593,2.45657,495.215,1.65059,389.86,-0.0851293,364.78,61
1.43752,463.94,4.2487,490.492,4.47247,368.916,2.19235,330.602,61
1.52219,481.915,3.49481,523.198,3.40675,403.734,1.34663,351.076,61
2.09059,504.73,4.94141,528.59,4.81427,387.799,1.96127,356.869,61
1.4034,494.929,4.60758,520.249,5.05619,384.24,2.61724,345.108,61
2.9089,476.919,3.77607,508.661,2.38466,376.286,-0.41607,333.757,61
2.43907,407.502,2.81177,416.269,1.48959,276.484,-0.674501,260.64,61
2.24738,441.496,3.0724,452.041,2.0478,349.838,-0.115248,333.203,61
1.14653,470.97,2.28431,486.139,2.03672,362.846,0.62066,337.932,61
1.12066,464.54,2.61709,502.025,2.55942,367.526,1.00762,314.211,61
3.43836,507.798,4.23816,574.715,2.47895,427.492,-0.710125,340.936,61
4.12109,437.56,5.5392,491.512,3.60798,369.05,-0.372944,298.619,61
1.46402,478.326,2.54298,544.254,2.06817,415.481,0.438931,328.746,61
1.85802,523.286,4.56542,571.687,4.50701,438.383,1.8998,374.096,61
5.70895,459.324,6.07313,488.404,2.77329,369.063,-2.09397,328.736,61
0.71086,409.054,4.29569,459.738,5.27748,324.565,3.26843,255.037,61
3.14048,486.049,4.08264,538.316,2.58355,396.609,-0.357142,328.276,61
1.60614,481.432,2.97928,514.099,2.57038,354.197,0.682347,306.535,61
1.3533,409.443,2.85321,448.178,2.58305,316.834,0.911879,264.67,61
1.24021,470.83,2.53124,462.455,2.41469,353.616,0.906169,354.779,62
1.59206,408.365,3.1095,432.532,2.80785,349.865,0.864053,313.013,62
3.65101,356.933,4.73742,466.485,3.05,406.822,-0.456438,274.102,62
3.86934,484.64,6.33603,493.146,4.96319,385.213,0.771261,367.689,62
2.09792,450.771,2.45859,477.839,1.36945,382.636,-0.501571,340.198,62
2.08753,404.118,4.22031,488.664,3.8025,395.883,1.21897,291.238,62
2.44273,373.804,3.80587,416.024,2.84758,314.013,0.318249,256.092,62
2.39775,366.563,4.34335,414.536,3.70568,325.797,0.909153,262.229,62
0.558713,305.272,0.99384,352.307,0.826586,265.212,0.186006,202.317,62
3.71697,394.359,4.45612,516.76,2.53082,440.798,-0.829338,296.126,62
1.59332,306.473,1.88191,393.219,1.03169,316.11,-0.389646,207.823,62
4.16757,496.583,3.68298,486.124,1.02807,376.274,-2.28788,378.279,62
1.35964,429.766,2.61997,449.937,2.41277,365.091,0.820064,334.526,62
0.203358,346.573,0.708495,366.18,0.85322,297.567,0.504547,266.439,62
3.45058,404.676,4.24648,457.961,2.50134,362.98,-0.692397,295.271,62
-0.296122,420.247,0.960532,409.511,1.67157,319.054,1.4123,320.744,62
1.4975,312.055,3.60779,337.48,3.54693,298.154,1.44937,263.435,62
1.59364,425.726,2.15174,438.231,1.39733,321.45,-0.149868,298.552,62
1.49751,388.822,5.17045,401.407,5.90556,317.189,3.1338,293.38,62
1.85638,439.586,3.64868,423.872,3.2279,287.152,0.932579,301.247,62
1.92152,449.253,2.6765,464.484,1.83685,362.873,-0.043659,338.199,62
1.31676,311.874,2.07031,331.873,1.58327,248.57,0.202001,219.487,62
2.62215,392.796,2.12894,348.321,0.325166,294.127,-1.65868,328.938,62
3.9573,460.665,5.80003,421.107,4.20776,332.633,0.192575,370.664,62
0.126873,387.393,1.80648,387.376,2.38719,234.526,1.62581,231.03,62
2.6092,360.447,5.48474,386.422,5.05066,309.602,1.8204,275.297,62
3.86475,400.792,6.61159,412.069,5.31263,353.324,1.02558,333.46,62
1.28027,299.046,2.87181,343.026,2.7035,327.928,1.02139,278.253,62
3.17705,426.864,5.33151,426.074,4.34853,346.362,0.798955,339.011,62
2.73207,405.708,3.16336,433.937,1.7052,391.499,-0.717401,351.268,62
2.10752,422.477,4.08613,460.646,3.607,388.355,1.0856,336.47,62
2.04382,363.266,3.24966,477.315,2.47782,418.956,0.281862,287.24,62
1.65303,459.182,2.97334,467.622,2.47738,373.769,0.575375,349.938,62
2.22657,356.321,4.80087,383.462,4.5279,328.332,1.63901,292.04,62
-0.619596,544.621,4.6722,527.581,7.1255,446.848,5.6434,451.863,63
2.18086,536.496,6.93119,540.128,7.55591,463.429,3.91397,448.28,63
1.76966,577.551,6.8826,554.898,7.91274,462.617,4.43993,481.254,63
4.9667,544.532,6.5208,499.183,4.19684,432.223,-0.510014,472.337,63
0.171214,551.911,4.04319,554.571,5.42081,467.858,3.79224,458.071,63
3.62932,570.903,6.99252,540.825,6.17391,431.801,1.85012,459.437,63
3.01328,565.192,4.91214,497.219,3.76335,426.137,0.536412,490.007,63
2.4875,579.036,6.74757,558.314,6.95595,496.627,3.19371,511.909,63
2.17123,557.608,4.8646,532.944,4.73984,459.752,1.8448,476.611,63
4.69309,577.498,7.56081,582.771,5.89755,492.149,0.904546,474.925,63
3.48347,550.051,6.39391,573.1,5.35947,461.241,1.32931,427.021,63
3.33615,595.462,6.48961,542.605,5.80762,483.889,1.74522,528.78,63
-0.757016,594.275,3.42435,535.224,5.57933,451.082,4.66866,501.482,63
3.43767,534.985,4.57241,497.017,2.91016,441.663,-0.407641,474.23,63
1.88062,547.982,6.03284,539.782,6.56383,455.328,3.38967,461.0,63
3.10254,558.777,5.73198,470.105,4.9755,413.914,1.38091,498.597,63
3.71603,590.259,6.47514,548.714,5.38021,460.682,1.23304,496.213,63
2.49932,555.647,7.75796,529.979,8.40622,456.2,4.33292,475.645,63
3.56583,542.023,4.25241,543.837,2.39992,403.887,-0.826317,395.269,63
3.61388,529.386,6.19745,517.793,5.00131,406.565,0.9542,410.848,64
2.50829,554.386,4.24968,521.101,3.46047,391.67,0.661693,423.825,64
1.56665,524.373,6.01726,496.464,6.99946,403.712,3.92237,427.83,64
4.90642,518.39,7.95226,482.728,6.35809,373.722,1.10163,410.161,64
2.49222,547.22,6.28768,520.789,6.33564,414.418,2.77792,440.842,64
4.25318,550.946,7.33896,527.203,6.05741,400.41,1.29108,420.914,64
2.85499,522.102,5.94619,485.127,5.4683,364.828,1.82714,400.089,64
5.1067,516.802,7.95812,516.481,6.02478,426.416,0.666657,420.621,64
2.31364,514.372,7.0577,510.811,7.65164,406.87,3.84338,404.181,64
0.804198,533.258,3.9314,502.555,4.77772,387.54,2.89151,414.41,64
2.85766,535.92,4.79179,520.535,3.92203,398.048,0.796621,408.407,64
2.42461,529.546,5.32034,528.285,5.001,386.441,1.79949,383.061,64
-1.13301,528.554,3.8516,531.136,6.52751,432.8,5.48081,427.801,64
0.314197,506.727,3.44806,497.971,4.60364,382.751,3.07717,383.672,64
-0.207316,562.506,2.88539,554.582,4.37614,427.56,3.3058,431.488,64
5.05148,537.78,7.11478,498.287,5.08957,372.877,0.0859797,415.266,64
2.752,565.179,5.50652,534.042,5.03158,413.337,1.63043,440.836,64
3.00725,575.462,5.83034,550.635,5.21119,425.652,1.60105,449.553,64
1.31051,557.976,3.57494,505.409,3.72158,368.08,1.70299,423.915,64
3.02765,492.9,5.56433,441.77,4.82218,352.719,1.29211,403.448,64
4.4122,479.236,7.54351,464.395,6.12283,369.471,1.2051,382.84,64
3.79898,550.522,5.4191,532.729,3.89185,417.565,0.0606309,431.016,64
5.83555,523.223,9.01865,495.349,6.92033,393.079,0.860259,422.185,64
1.87131,534.354,4.89738,525.687,5.0386,369.592,2.29723,371.919,64
2.11025,502.229,3.41816,486.9,2.64831,376.082,0.399372,383.8,64
4.84875,493.391,6.76073,459.343,4.60405,352.719,-0.203453,388.444,64
-1.75211,530.401,3.07662,510.414,6.17175,377.423,5.7082,398.982,64
2.31155,548.81,4.99337,515.617,4.66723,388.463,1.68113,421.795,64
2.09111,494.4,4.52088,473.751,4.27795,346.973,1.5659,366.324,64
5.19075,522.834,6.41041,497.612,3.76374,385.639,-1.05296,408.62,64
5.58064,439.646,8.90932,447.92,6.74503,532.708,0.866081,517.891,0
5.87816,484.086,8.01167,487.877,5.25095,592.651,-0.471386,583.651,0
5.57111,499.841,6.55944,509.975,3.54437,598.872,-1.43887,584.589,0
5.38406,491.081,7.03448,496.273,4.45365,617.468,-0.687367,608.331,0
4.0101,542.76,7.0641,487.512,6.04144,446.671,1.48888,494.853,65
7.13011,525.504,8.75963,469.705,5.0773,444.399,-1.46788,489.997,65
6.73843,523.06,8.5437,493.899,5.3083,483.734,-0.9085,500.52,65
1.20425,535.804,4.50991,453.252,5.09838,421.594,2.7781,491.803,65
6.27153,518.91,7.12641,484.408,3.66494,452.879,-1.86889,477.447,65
4.36378,551.523,7.45881,477.639,6.12691,428.848,1.3192,494.944,65
2.21389,508.984,6.84383,441.212,7.40489,408.07,3.72136,467.922,65
6.23778,567.218,6.95635,480.68,3.5289,431.567,-1.89726,508.539,65
4.7187,502.924,6.43453,429.043,4.25786,396.012,-0.348615,458.689,65
3.56304,527.843,9.14209,488.974,9.29101,475.213,4.04013,502.279,65
4.9351,445.456,9.48437,406.465,8.45511,406.217,2.54915,431.417,65
7.10408,484.02,9.43467,463.06,6.05029,449.905,-0.762804,460.271,65
3.33777,514.058,7.86858,435.341,7.76426,412.427,3.09462,482.125,65
4.58531,503.62,6.0901,495.88,3.94297,592.643,-0.444969,594.958,0
5.45811,437.324,5.62742,427.787,2.29752,522.569,-2.32768,528.078,0
4.69998,468.548,7.34428,445.482,5.50287,541.175,0.597299,558.055,0
5.93461,498.731,6.16135,475.455,2.64136,575.927,-2.39795,593.674,0
5.25248,416.583,7.61495,449.317,5.31903,556.968,0.00684722,524.684,0
5.95117,428.658,8.78559,443.812,6.30036,542.797,0.233016,525.641,0
6.39798,511.222,5.94953,519.395,2.00047,614.219,-3.15047,603.728,0
7.22618,468.218,6.73342,498.295,2.17488,601.036,-3.60531,570.942,0
5.80501,484.704,6.46651,483.597,3.21956,592.124,-1.87058,588.595,0
6.71517,496.192,6.86234,505.493,2.92111,625.747,-2.81555,611.994,0
5.06124,443.243,8.09857,481.005,6.27489,595.574,0.881581,558.466,0
5.69785,487.179,5.78756,477.757,2.33692,570.761,-2.45592,574.324,0
5.21059,450.178,5.1656,476.102,2.06716,592.083,-2.21746,565.641,0
7.35198,479.573,7.58042,479.443,3.2165,563.633,-2.97579,559.472,0
6.10548,478.743,6.59549,467.829,3.08277,589.926,-2.1612,594.26,0
7.72182,474.426,8.13901,480.413,3.57122,594.623,-3.0119,584.561,0
5.61934,438.239,6.38012,453.55,3.31179,579.294,-1.60341,561.415,0
4.41054,475.687,7.84168,472.685,6.56062,592.887,1.60522,590.32,0
4.6038,474.227,10.9134,494.89,10.6666,601.401,4.29142,577.45,0
4.93535,483.167,5.63698,493.34,2.90824,609.286,-1.42852,596.181,0
6.80908,437.316,9.80971,437.956,6.88071,543.054,0.0392519,539.937,0
6.17813,456.764,5.83916,493.967,1.96105,606.546,-3.03269,571.296,0
7.09313,438.726,10.001,485.251,6.8706,597.185,-0.186009,555.716,0
7.86732,525.353,8.23501,498.896,3.54227,581.216,-3.08241,599.36,0
4.45921,437.074,8.97091,437.198,8.07964,536.71,2.57661,530.742,0
3.60434,434.71,6.95776,447.265,6.11919,556.238,1.78955,540.678,0
4.65584,454.639,4.10183,445.103,1.05438,564.705,-2.58265,569.525,0
3.93106,448.766,6.20236,447.086,4.76303,565.395,0.600833,563.015,0
6.37959,473.994,5.13341,467.451,0.805167,563.554,-4.00121,564.995,0
3.10965,389.792,4.47291,363.924,3.03268,456.308,-0.0790799,471.841,0
2.62612,449.388,4.28911,446.14,3.32687,556.407,0.477594,555.873,0
6.85127,440.91,7.91715,440.83,4.12236,549.237,-1.93198,546.489,0
3.4935,492.55,3.58162,453.06,1.49587,535.61,-1.42558,566.776,0
6.73452,457.394,6.73649,458.216,2.66849,566.523,-2.93938,561.013,0
4.11278,494.15,6.67931,471.976,5.20963,542.521,0.768617,557.708,0
6.87901,463.608,8.03039,476.45,4.25559,560.085,-1.89726,546.467,0
6.81063,497.569,8.6725,489.403,5.24358,569.13,-1.14321,572.836,0
7.96828,456.389,7.31974,438.331,2.18492,517.925,-4.16785,529.825,0
6.58014,456.867,8.79766,476.243,5.6654,586.741,-0.641832,569.255,0
4.79108,459.302,5.01167,470.638,2.14764,576.639,-1.93626,561.779,0
5.77473,452.896,5.82827,464.232,2.39182,592.35,-2.42476,579.366,0
4.77198,459.918,5.9697,471.219,3.4891,578.413,-0.890055,563.781,0
3.69441,461.24,5.16262,429.748,3.50902,509.37,-0.153049,534.691,0
4.89424,455.07,7.08416,423.509,4.93599,553.089,0.0285974,575.219,0
7.47678,499.011,8.25259,472.708,3.99149,597.646,-2.5735,615.557,0
5.88901,501.615,5.64048,509.015,1.88809,611.997,-2.95334,602.107,0
6.85996,467.144,7.80288,481.74,3.98185,591.007,-2.07377,575.546,0
5.05653,468.662,6.20842,459.665,3.64229,551.601,-0.975603,555.949,0
3.89069,450.113,5.83322,424.978,4.26697,529.026,0.26194,547.14,0
4.64901,435.939,5.48513,442.39,3.04267,547.626,-1.13908,537.964,0
7.5462,441.751,6.67864,460.2,1.75415,598.474,-4.13492,577.678,0
6.80615,500.751,7.75509,446.543,4.01641,508.377,-1.98541,556.953,0
6.34928,510.763,7.40667,501.61,4.00299,575.196,-1.72098,580.31,0
4.35618,463.239,6.39004,479.044,4.58285,583.611,0.187877,566.692,0
6.89531,461.639,6.63373,481.926,2.37568,587.585,-3.19362,564.16,0
5.27003,512.388,6.25093,486.739,3.40937,568.376,-1.37437,586.169,0
5.38896,499.031,8.754,481.916,6.78318,574.627,0.958162,585.111,0
6.69373,453.373,7.76924,474.167,3.98965,587.264,-1.95011,564.291,0
4.69178,452.977,5.33121,456.726,2.69482,552.557,-1.42823,544.046,0
8.08672,450.354,8.20923,459.463,3.41165,556.206,-3.30746,543.539,0
3.83142,483.474,5.00311,440.019,3.10317,516.054,-0.527401,551.593,0
7.41371,538.122,7.52495,502.602,3.03332,549.308,-3.15762,578.166,0
5.902,525.06,6.1472,492.029,2.73383,575.62,-2.28166,599.637,0
6.64613,516.977,6.24962,485.972,2.00407,582.463,-3.4112,605.373,0
5.5032,470.021,8.47188,459.115,6.28598,550.943,0.557068,556.452,0
6.14892,482.493,6.90731,473.079,3.52364,577.409,-1.87134,580.494,0
5.57147,512.567,6.48842,454.351,3.47113,521.03,-1.53766,570.27,0
6.77811,512.06,9.16155,506.498,6.02163,590.391,-0.501549,593.139,0
4.82408,469.473,7.51436,472.532,5.70933,570.917,0.576174,564.74,0
4.30106,501.555,7.20253,475.333,5.60027,581.688,0.895192,601.039,0
6.2489,497.462,7.7513,477.307,4.50258,575.78,-1.27609,589.12,0
3.13981,424.057,5.6671,421.102,4.756,499.916,1.13924,495.47,0
3.95942,434.522,4.6513,422.696,2.48047,503.555,-1.08174,508.528,0
6.95326,486.659,6.19278,468.475,1.6774,550.595,-3.78501,564.963,0
6.39368,453.134,8.40447,433.181,5.20193,528.102,-0.828427,541.502,0
5.81878,456.239,8.6082,442.351,6.19105,540.367,0.228241,548.749,0
6.25126,512.013,10.0051,481.891,7.72069,555.497,1.00245,577.993,0
5.47422,427.825,5.20432,418.613,1.77267,513.847,-2.66147,518.729,0
4.54141,484.57,5.03527,472.703,2.47197,553.103,-1.42671,559.759,0
3.56056,478.902,6.00324,403.964,4.83051,505.979,0.893987,567.817,0
3.39482,479.501,4.62881,437.732,2.98786,505.313,-0.296636,541.049,0
5.37846,487.83,5.66617,463.758,2.5191,551.145,-2.00862,568.928,0
7.16743,455.034,8.33003,466.862,4.39992,557.183,-1.99473,543.07,0
3.65561,473.532,6.06778,455.93,4.7384,541.646,0.781075,553.301,0
