@RELATION Gabor_Edge
@ATTRIBUTE a0 NUMERIC
@ATTRIBUTE a1 NUMERIC
@ATTRIBUTE a2 NUMERIC
@ATTRIBUTE a3 NUMERIC
@ATTRIBUTE a4 NUMERIC
@ATTRIBUTE a5 NUMERIC
@ATTRIBUTE a6 NUMERIC
@ATTRIBUTE a7 NUMERIC
@ATTRIBUTE a8 NUMERIC
@ATTRIBUTE a9 NUMERIC
@ATTRIBUTE a10 NUMERIC
@ATTRIBUTE a11 NUMERIC
@ATTRIBUTE a12 NUMERIC
@ATTRIBUTE a13 NUMERIC
@ATTRIBUTE a14 NUMERIC
@ATTRIBUTE a15 NUMERIC
@ATTRIBUTE a16 NUMERIC
@ATTRIBUTE a17 NUMERIC
@ATTRIBUTE a18 NUMERIC
@ATTRIBUTE a19 NUMERIC
@ATTRIBUTE a20 NUMERIC
@ATTRIBUTE a21 NUMERIC
@ATTRIBUTE a22 NUMERIC
@ATTRIBUTE a23 NUMERIC
@ATTRIBUTE a24 NUMERIC
@ATTRIBUTE a25 NUMERIC
@ATTRIBUTE a26 NUMERIC
@ATTRIBUTE a27 NUMERIC
@ATTRIBUTE a28 NUMERIC
@ATTRIBUTE a29 NUMERIC
@ATTRIBUTE a30 NUMERIC
@ATTRIBUTE a31 NUMERIC
@ATTRIBUTE a32 NUMERIC
@ATTRIBUTE a33 NUMERIC
@ATTRIBUTE a34 NUMERIC
@ATTRIBUTE a35 NUMERIC
@ATTRIBUTE a36 NUMERIC
@ATTRIBUTE a37 NUMERIC
@ATTRIBUTE a38 NUMERIC
@ATTRIBUTE a39 NUMERIC
@ATTRIBUTE a40 NUMERIC
@ATTRIBUTE a41 NUMERIC
@ATTRIBUTE a42 NUMERIC
@ATTRIBUTE a43 NUMERIC
@ATTRIBUTE a44 NUMERIC
@ATTRIBUTE a45 NUMERIC
@ATTRIBUTE a46 NUMERIC
@ATTRIBUTE a47 NUMERIC
@ATTRIBUTE a48 NUMERIC
@ATTRIBUTE a49 NUMERIC
@ATTRIBUTE a50 NUMERIC
@ATTRIBUTE a51 NUMERIC
@ATTRIBUTE a52 NUMERIC
@ATTRIBUTE a53 NUMERIC
@ATTRIBUTE a54 NUMERIC
@ATTRIBUTE a55 NUMERIC
@ATTRIBUTE a56 NUMERIC
@ATTRIBUTE a57 NUMERIC
@ATTRIBUTE a58 NUMERIC
@ATTRIBUTE a59 NUMERIC
@ATTRIBUTE a60 NUMERIC
@ATTRIBUTE a61 NUMERIC
@ATTRIBUTE a62 NUMERIC
@ATTRIBUTE a63 NUMERIC
@ATTRIBUTE a64 NUMERIC
@ATTRIBUTE a65 NUMERIC
@ATTRIBUTE a66 NUMERIC
@ATTRIBUTE a67 NUMERIC
@ATTRIBUTE a68 NUMERIC
@ATTRIBUTE a69 NUMERIC
@ATTRIBUTE a70 NUMERIC
@ATTRIBUTE a71 NUMERIC
@ATTRIBUTE a72 NUMERIC
@ATTRIBUTE a73 NUMERIC
@ATTRIBUTE a74 NUMERIC
@ATTRIBUTE a75 NUMERIC
@ATTRIBUTE a76 NUMERIC
@ATTRIBUTE a77 NUMERIC
@ATTRIBUTE a78 NUMERIC
@ATTRIBUTE a79 NUMERIC
@ATTRIBUTE a80 NUMERIC
@ATTRIBUTE a81 NUMERIC
@ATTRIBUTE a82 NUMERIC
@ATTRIBUTE class {0,1,3,5,7,8,9,10,11,12,13,14,16,17,18,19,25,26,37,58,59,60,61,62,63,64,65,66,81,84,85,87,88,89,90,91,92,93,94,95,102,107,108,109,110,111,112,113,114,117,118,119,121,123,124,125,126,127,128,129,130,131,132,133,134,135,139,140,150,151,152,153,154,155,157,158,159,160,161,162,163,164,165,166,168,169,170,171,172,173,174,175,177,178,179,180,181,184,185,186,187,188,190,192,193,194,195,197,198,199,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,230,231,232,233,234,235,237,239,240,241,242,243,246,247,248,250,254,256,259,272,273,274,275,276,277,278,279,280,281,282,283,285,286,287,288,289,291,292,293,294,295,296,297,298,299,300,301,315,320,321,324,325,328,329,330,332,333,334,336,337,338,339,340,341,342,343,344,345,346,347,348,335,349,350,351,352,353,354,355,356,357,364,379,380,382,383,384,385,386,387,388,389,390,391,392,393,394,403,405,408,409,414,415,420,439,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,458,480,481,482,483,484,486,487,488,489,490,491,492,493,494,495,496,497,498,513,514,527,542,544,545,546,547,548,549,550,551,552,553,555,559,560,561,562,563,567,577,582,583,584,585,586,587,588,598,599,634,635,658,670,671}
@DATA
90.8880729873,20.4885098717,2.1421992037,2.92225186586,90.8880729873,20.4885098717,1.40851083168,1.41793807567,90.8880729873,20.4885098717,0.532669908526,1.20732395721,90.8880729873,20.4885098717,0.488399128226,1.05818571773,90.8880729873,20.4885098717,0.58458720552,1.33458575721,90.8880729873,20.4885098717,0.493092167845,1.07280467463,90.8880729873,20.4885098717,0.497244390899,1.12359087709,90.8880729873,20.4885098717,0.480149371235,1.0432531628,13.2053,14.332,11.7236,16.3139,16.1945,12.0202,5.4756,10.7351,8.5709,10.2785,8.4062,7.507,10.8531,6.9904,10.8636,4.8179,8.9377,6.0054,9.3438,7.4255,6.9746,8.4526,8.9335,6.4592,4.8732,6.8176,3.7993,2.8052,5.2684,2.8135,3.0098,10.737,3.6233,11.0834,7.0377,7.3118,1.478,0.4809,-2.4743,-1.586,1.9444,-3.0183,-0.9941,2.4632,-2.4549,0.1963,7.7272,-7.1137,7.4601,-4.0457,0.2741,243
92.0335256931,19.4858818578,2.06314120107,2.90740387001,92.0335256931,19.4858818578,1.3231409633,1.27017899071,92.0335256931,19.4858818578,0.48138505727,1.1788455126,92.0335256931,19.4858818578,0.432175374418,1.01577746524,92.0335256931,19.4858818578,0.530241569332,1.30263457201,92.0335256931,19.4858818578,0.431016828173,1.01793179157,92.0335256931,19.4858818578,0.445542130795,1.0924875043,92.0335256931,19.4858818578,0.429648755716,1.0076038023,13.3052,14.6179,12.1943,16.434,15.7794,11.6069,5.4595,10.6029,8.5407,10.4664,8.6272,7.9137,11.1742,7.155,10.5584,4.7903,8.6679,5.8952,9.0565,7.1545,6.8211,8.26,8.976,6.6837,5.1654,7.1129,3.9672,2.7717,5.093,2.8245,3.074,10.5264,3.7874,10.8472,7.0104,7.079,1.4389,0.716,-2.2923,-1.5183,1.9475,-3.1457,-1.1955,2.3213,-2.2685,0.2495,7.4524,-6.739,7.0598,-3.8368,0.0686,243
91.0697379351,21.1072887562,1.62885343362,1.99856680981,91.0697379351,21.1072887562,1.55943822297,1.80826348513,91.0697379351,21.1072887562,0.401922764804,0.971373791292,91.0697379351,21.1072887562,0.39597751375,0.950643077774,91.0697379351,21.1072887562,0.4245958082,1.0364564889,91.0697379351,21.1072887562,0.410882269752,0.993250378745,91.0697379351,21.1072887562,0.386190157496,0.932247185182,91.0697379351,21.1072887562,0.383306963064,0.917216507609,14.3329,12.5953,8.1808,13.6891,17.2394,14.7514,6.4723,12.7388,11.297,11.1108,7.4377,5.4817,7.6555,4.8357,11.1749,5.1229,12.1571,4.871,10.6426,8.2131,9.8724,10.4639,9.5733,5.5208,3.6889,4.8067,2.6112,1.8421,4.5806,2.1901,2.3887,13.1552,3.0795,13.2228,6.5016,6.5022,0.5915,-0.8906,-4.0525,-1.8319,1.1178,-2.1955,-0.7691,2.7385,-2.3905,0.1986,10.7665,-10.0757,10.1433,-6.7212,0.0006,241
90.5720442377,21.0529216264,2.43721532366,3.45079465282,90.5720442377,21.0529216264,1.34908775808,1.27498143123,90.5720442377,21.0529216264,0.653834537147,1.44652664306,90.5720442377,21.0529216264,0.484632942076,1.05418686333,90.5720442377,21.0529216264,0.727182324877,1.60598604082,90.5720442377,21.0529216264,0.471595887075,1.03831150762,90.5720442377,21.0529216264,0.601146322798,1.3343741402,90.5720442377,21.0529216264,0.505589026411,1.08349066806,14.5783,16.1414,13.3658,15.2092,13.6587,10.6317,5.3415,11.0734,9.6642,12.4788,10.1288,8.723,10.6854,6.4064,8.3143,4.0727,8.5402,5.441,8.4914,7.0538,7.0594,9.4693,11.1052,7.7601,6.0987,7.055,4.0257,2.517,4.6815,2.98,2.9478,8.9049,3.4762,9.1741,6.4525,6.2925,2.4099,1.6359,-3.3451,-1.6614,0.9563,-3.0293,-1.5087,2.1645,-1.7015,-0.0322,5.9571,-5.4287,5.6979,-2.7216,-0.16,206
90.3828908646,22.6125942681,2.26992974643,3.26858507793,90.3828908646,22.6125942681,1.22039270399,1.06090085487,90.3828908646,22.6125942681,0.612677992761,1.4538067902,90.3828908646,22.6125942681,0.395747384012,0.937013295757,90.3828908646,22.6125942681,0.668842546047,1.57349623791,90.3828908646,22.6125942681,0.373866913604,0.899623582935,90.3828908646,22.6125942681,0.565317129532,1.35549393109,90.3828908646,22.6125942681,0.427722646374,0.988351585645,14.1076,16.9909,14.8075,17.1836,14.451,9.6406,3.3273,9.4916,8.8745,13.1211,11.3959,10.5912,13.3597,7.1675,8.6247,3.1703,6.9887,4.6839,7.0154,5.007,5.3407,8.7582,12.0997,9.1364,7.595,8.3927,4.3415,1.4547,2.7791,1.9244,2.4751,10.1538,4.2233,10.3227,5.8961,5.1067,3.4175,3.3415,-2.9633,-1.5414,0.7977,-4.0512,-2.8868,1.3244,-0.8547,0.5507,7.6787,-5.9305,6.0994,-4.4266,-0.7894,204
87.8247866867,23.5749930771,1.77691480311,2.06683993352,87.8247866867,23.5749930771,1.79646061,2.10197094679,87.8247866867,23.5749930771,0.531050578666,1.05482749468,87.8247866867,23.5749930771,0.534886349238,1.0656074966,87.8247866867,23.5749930771,0.555471300375,1.11056535786,87.8247866867,23.5749930771,0.560477313662,1.12593578885,87.8247866867,23.5749930771,0.513002007329,1.01887937395,87.8247866867,23.5749930771,0.513732558002,1.02155789831,16.0431,12.9367,7.3349,12.4963,16.1994,14.3145,6.6666,14.0085,13.7866,12.3508,7.2276,4.9984,6.496,3.9848,9.8837,4.5486,12.1045,4.2683,11.0446,9.3062,12.3302,11.7982,9.7941,5.098,3.3256,4.0988,2.1472,1.3988,3.5699,1.6619,1.8841,13.3371,2.7616,13.6418,6.7165,6.4362,-0.532,-2.0041,-4.6961,-1.7724,0.7732,-1.9516,-0.7484,2.1711,-1.908,0.2222,11.453,-10.5755,10.8802,-6.9253,-0.2803,202
88.9949932583,24.8993421018,1.86892837431,2.40051858791,88.9949932583,24.8993421018,1.38033814217,1.43910950312,88.9949932583,24.8993421018,0.426599247675,0.988568266039,88.9949932583,24.8993421018,0.433443328585,0.969760023089,88.9949932583,24.8993421018,0.459388500846,1.07047842468,88.9949932583,24.8993421018,0.447834201282,1.00353709087,88.9949932583,24.8993421018,0.402619163501,0.932136166309,88.9949932583,24.8993421018,0.413507295524,0.928838334475,12.8329,13.7192,10.9271,17.5288,18.1216,12.5423,4.2899,10.0381,8.5663,10.1692,8.1871,7.7243,12.4818,7.7503,13.8145,5.0548,7.7008,4.3423,8.1735,6.035,7.8882,9.1041,9.4033,6.7418,4.6775,7.8289,3.3308,1.756,3.8971,1.5205,1.9093,12.1516,4.108,13.2591,6.2692,6.1547,1.2159,0.2992,-2.6615,-2.0643,3.1514,-4.4981,-1.5748,2.1411,-2.3766,0.3888,10.2423,-8.0436,9.1511,-6.9899,-0.1145,203
89.9435390277,22.8242049367,2.36076602996,3.34520771167,89.9435390277,22.8242049367,1.23954188702,1.08193900506,89.9435390277,22.8242049367,0.647410135585,1.46334369645,89.9435390277,22.8242049367,0.433636463618,0.981364707742,89.9435390277,22.8242049367,0.707497250355,1.58756994168,89.9435390277,22.8242049367,0.406763102258,0.935878949334,89.9435390277,22.8242049367,0.598666264428,1.3676227706,89.9435390277,22.8242049367,0.470658325155,1.03878717052,14.3426,17.2536,14.9623,17.0238,14.1738,9.4596,3.2437,9.5405,9.0838,13.5015,11.6637,10.6722,13.1329,7.0461,8.2103,2.9867,7.0075,4.6734,7.0028,5.0192,5.4279,9.0485,12.5007,9.2343,7.6028,8.1892,4.184,1.3213,2.6458,1.8647,2.4466,10.1132,4.1727,10.26,5.9248,5.0635,3.6206,3.4522,-3.2664,-1.6315,0.5864,-4.0052,-2.8627,1.3245,-0.7811,0.5819,7.6666,-5.9405,6.0873,-4.3352,-0.8613,204
91.1284659193,20.5467970136,2.31357496588,3.3019110099,91.1284659193,20.5467970136,1.32747476007,1.25737357804,91.1284659193,20.5467970136,0.60561490503,1.39619796011,91.1284659193,20.5467970136,0.454759872506,1.02577769978,91.1284659193,20.5467970136,0.670038856547,1.53945384279,91.1284659193,20.5467970136,0.444420819618,1.01406577538,91.1284659193,20.5467970136,0.558926694275,1.29422521747,91.1284659193,20.5467970136,0.469539436806,1.04519148038,14.8796,16.3015,13.3151,15.0466,13.5129,10.5507,5.2207,11.1729,9.9784,12.8147,10.2021,8.6734,10.5245,6.2275,8.1279,3.9385,8.5856,5.3653,8.4752,7.0868,7.3091,9.8029,11.3784,7.7553,6.0175,6.8571,3.8706,2.3804,4.5522,2.8817,2.8274,9.0106,3.3988,9.2957,6.4492,6.2133,2.4938,1.5755,-3.6231,-1.7378,0.8396,-2.9865,-1.4902,2.1718,-1.6705,-0.0543,6.1832,-5.6118,5.8969,-2.8465,-0.2359,206
92.0723071396,20.2999074522,1.87960202398,2.61741404963,92.0723071396,20.2999074522,1.26802239804,1.23289360784,92.0723071396,20.2999074522,0.442162711406,1.13912822694,92.0723071396,20.2999074522,0.368970695408,0.924296811691,92.0723071396,20.2999074522,0.476782507686,1.22537353282,92.0723071396,20.2999074522,0.361500463167,0.917017907996,92.0723071396,20.2999074522,0.413047567097,1.07223241221,92.0723071396,20.2999074522,0.375284070235,0.929390264855,14.1689,15.7542,12.8812,16.9802,15.6208,10.808,3.6013,10.1854,9.1191,12.1078,9.7511,9.1752,12.4583,6.8366,9.9468,3.4939,7.9554,5.0585,8.37,5.7274,6.2786,8.5138,10.6201,7.7246,6.0877,7.5225,3.5612,1.099,2.6342,1.6643,2.5597,12.1527,4.1408,12.6198,6.8688,5.9523,2.2352,2.1063,-2.8955,-1.6369,1.4348,-3.9613,-2.4622,1.5352,-0.9699,0.8954,9.593,-8.0119,8.479,-5.751,-0.9165,205
90.3365287424,22.6526870815,2.33629692988,3.3730638512,90.3365287424,22.6526870815,1.20630313055,1.01777374472,90.3365287424,22.6526870815,0.637642031371,1.49529668162,90.3365287424,22.6526870815,0.400487045669,0.946743823376,90.3365287424,22.6526870815,0.699597415778,1.62556368728,90.3365287424,22.6526870815,0.374382861798,0.900880582156,90.3365287424,22.6526870815,0.585962210237,1.3889216573,90.3365287424,22.6526870815,0.438229673432,1.0072022817,14.2718,17.3394,15.1866,17.0669,14.0396,9.3556,3.2761,9.464,8.9933,13.4571,11.7816,10.8623,13.3696,7.143,8.1563,2.998,6.8823,4.5904,6.8444,4.9215,5.2569,8.9046,12.4643,9.4152,7.855,8.4185,4.3902,1.4442,2.7233,1.8615,2.4532,9.9095,4.2649,10.0082,5.7059,4.9245,3.6477,3.5597,-3.0491,-1.5602,0.5635,-4.0283,-2.946,1.2791,-0.8618,0.5917,7.4563,-5.6446,5.7433,-4.3023,-0.7814,204
88.1284758462,24.0251115215,1.54893382617,1.75351307244,88.1284758462,24.0251115215,1.9804387388,2.48087905976,88.1284758462,24.0251115215,0.528224125025,1.06271929485,88.1284758462,24.0251115215,0.543597268862,1.11738201266,88.1284758462,24.0251115215,0.545044091788,1.1036441063,88.1284758462,24.0251115215,0.578229699187,1.19820404968,88.1284758462,24.0251115215,0.510913490087,1.03285903228,88.1284758462,24.0251115215,0.511976226547,1.05317307415,14.7005,10.9412,5.3945,11.6676,16.6763,17.6205,8.0687,14.9307,11.7481,9.6405,5.652,3.9481,5.4717,3.4055,10.875,6.1419,17.723,4.0466,13.2125,8.1351,10.8025,9.846,7.8865,4.2945,2.9252,3.893,2.1099,1.4172,3.7269,1.6255,1.8524,19.774,2.422,15.3211,6.0841,6.0192,-0.9565,-1.9595,-3.592,-1.3693,0.9678,-1.7831,-0.6927,2.3097,-2.1014,0.2269,17.9216,-17.352,12.8991,-9.237,-0.0649,207
89.17207907,22.4269335877,1.70792892803,2.00001448982,89.17207907,22.4269335877,1.70804341647,1.99851183475,89.17207907,22.4269335877,0.482341447796,1.02228989804,89.17207907,22.4269335877,0.487482563556,1.03152013521,89.17207907,22.4269335877,0.505769498858,1.07801335667,89.17207907,22.4269335877,0.511773450784,1.09021103026,89.17207907,22.4269335877,0.462811391878,0.981332653234,89.17207907,22.4269335877,0.465620490802,0.985073203859,15.972,13.021,7.5113,12.6419,16.2101,14.1923,6.5914,13.8601,13.5965,12.3022,7.2636,5.0573,6.6337,4.0824,9.9309,4.5731,12.0106,4.3489,11.017,9.1838,12.0654,11.6472,9.7499,5.0715,3.2818,4.1044,2.123,1.3857,3.5505,1.6765,1.9458,13.4654,2.8921,13.8215,6.7352,6.484,-0.4182,-1.8973,-4.6784,-1.7897,0.8226,-1.9814,-0.7373,2.1648,-1.874,0.2693,11.5196,-10.5733,10.9294,-7.0863,-0.2512,202
88.0644155431,23.2408167304,1.80550069347,2.12825885428,88.0644155431,23.2408167304,1.78612194074,2.09189206727,88.0644155431,23.2408167304,0.537311387685,1.07604619897,88.0644155431,23.2408167304,0.531889128163,1.06081905496,88.0644155431,23.2408167304,0.564168713122,1.13594396214,88.0644155431,23.2408167304,0.559938147111,1.12146923121,88.0644155431,23.2408167304,0.515078228971,1.03220831742,88.0644155431,23.2408167304,0.507194148773,1.01061179947,15.7681,13.0227,7.682,12.792,16.3161,14.2336,6.514,13.6715,13.2803,12.2916,7.3927,5.1612,6.8045,4.1909,10.0544,4.5748,12.0076,4.4027,10.8798,8.9594,11.6951,11.6129,9.869,5.1501,3.3304,4.2098,2.2107,1.5343,3.7106,1.7542,2.016,13.2148,2.8977,13.6755,6.6796,6.4393,-0.0822,-1.7439,-4.7189,-1.8197,0.8794,-1.9991,-0.6764,2.1763,-1.9564,0.2618,11.1988,-10.3171,10.7778,-6.9959,-0.2403,202
89.1239284089,24.5511227051,1.91751158659,2.49047598609,89.1239284089,24.5511227051,1.38253120408,1.42330021421,89.1239284089,24.5511227051,0.444232234928,1.01967949299,89.1239284089,24.5511227051,0.438911784204,0.971972242526,89.1239284089,24.5511227051,0.480043360461,1.10790216434,89.1239284089,24.5511227051,0.453120361611,1.00639928081,89.1239284089,24.5511227051,0.417851565853,0.958942158757,89.1239284089,24.5511227051,0.421474556535,0.935777270232,12.7366,13.8117,11.1639,17.5492,17.9891,12.4208,4.3669,9.9618,8.3736,10.1299,8.3462,7.8047,12.5015,7.8139,13.5217,5.027,7.7392,4.5276,8.1664,6.0481,7.4085,8.8437,9.3776,6.8426,4.9436,7.7652,3.576,1.964,4.1556,1.6943,2.0773,11.9787,4.0672,12.8454,6.2863,6.174,1.4352,0.5339,-2.535,-1.899,2.8216,-4.1892,-1.612,2.1916,-2.4613,0.383,9.9014,-7.9115,8.7782,-6.5591,-0.1123,203
91.6824508386,20.7343673734,1.95644823432,2.73881394955,91.6824508386,20.7343673734,1.2780571735,1.2464598704,91.6824508386,20.7343673734,0.477338406651,1.19563195787,91.6824508386,20.7343673734,0.386013725351,0.94356756002,91.6824508386,20.7343673734,0.515586751728,1.2878335057,91.6824508386,20.7343673734,0.3778507734,0.935791470884,91.6824508386,20.7343673734,0.445300348921,1.12179971824,91.6824508386,20.7343673734,0.394599069331,0.951592195537,14.3553,16.0258,13.1425,16.8277,15.2618,10.575,3.6045,10.2074,9.3149,12.45,10.0742,9.3489,12.4394,6.7954,9.5433,3.3844,7.8647,4.9558,8.1847,5.6445,6.2608,8.7179,10.9674,7.9373,6.2951,7.5674,3.6425,1.1225,2.6198,1.6734,2.5393,11.892,4.2108,12.2423,6.6248,5.6868,2.4571,2.2495,-3.0301,-1.6422,1.2723,-3.9249,-2.52,1.4973,-0.9464,0.8659,9.3527,-7.6812,8.0315,-5.6175,-0.938,205
88.4758211526,25.131710599,2.53905145578,3.54271038314,88.4758211526,25.131710599,1.21770811759,1.02000562418,88.4758211526,25.131710599,0.730094834837,1.56085852947,88.4758211526,25.131710599,0.40063017933,0.897101272158,88.4758211526,25.131710599,0.813644152973,1.72657209871,88.4758211526,25.131710599,0.385024777421,0.877272189726,88.4758211526,25.131710599,0.670739808418,1.44495201238,88.4758211526,25.131710599,0.43644232164,0.944367982322,15.8893,18.9886,16.1777,16.2914,12.7009,8.0359,2.2976,9.6185,11.3781,17.0315,14.4669,12.3977,13.9248,7.1052,6.4555,1.9547,4.3005,2.2093,4.1207,4.6551,6.5413,12.1565,16.5753,11.7475,9.712,9.5387,4.7522,1.0475,1.7402,1.0069,1.2309,7.6967,3.3959,7.201,2.7532,2.9042,5.6152,4.4188,-4.8278,-2.0355,-0.1733,-4.7865,-3.7047,0.6927,-0.7333,0.224,6.4658,-4.3008,3.8051,-4.4478,0.151,208
88.599168813,23.7341379323,1.50718497575,1.69499553272,88.599168813,23.7341379323,1.96621043258,2.51810034252,88.599168813,23.7341379323,0.5046283568,1.0493872284,88.599168813,23.7341379323,0.528474545496,1.12371660497,88.599168813,23.7341379323,0.517591397754,1.08176862242,88.599168813,23.7341379323,0.565381020583,1.20969355723,88.599168813,23.7341379323,0.490940416738,1.02282924584,88.599168813,23.7341379323,0.496042264212,1.05487586077,15.2485,11.1884,5.3494,11.2741,15.9846,17.1669,8.3091,15.4789,12.4121,9.8535,5.5883,3.8363,5.2689,3.2755,10.2223,5.8594,17.2282,4.0915,13.8073,8.5566,11.3278,9.9393,7.7751,4.1679,2.8753,3.7048,2.0375,1.3469,3.5234,1.5286,1.7805,19.7245,2.4037,15.819,6.2325,5.8134,-1.3885,-2.1642,-3.6072,-1.2926,0.8295,-1.6673,-0.6906,2.1765,-1.9948,0.2519,17.944,-17.3208,13.4153,-9.5865,-0.4191,207
92.1465608098,18.7252313259,1.72781732944,2.18427874793,92.1465608098,18.7252313259,1.66185321945,1.98105133674,92.1465608098,18.7252313259,0.457392561294,1.05317679315,92.1465608098,18.7252313259,0.460906079155,1.0487584105,92.1465608098,18.7252313259,0.483949064711,1.12612852891,92.1465608098,18.7252313259,0.481330662047,1.09797695973,92.1465608098,18.7252313259,0.440379058625,1.00691555704,92.1465608098,18.7252313259,0.443298161765,1.01145474704,15.2283,13.0602,8.4761,12.8266,15.4245,13.7512,7.5598,13.6734,12.0966,11.2781,7.3884,5.3374,7.4933,5.2126,10.0352,5.1876,11.0624,4.9454,11.0969,8.8661,10.8624,10.8482,9.3372,5.3178,3.5494,4.8449,3.0198,2.6201,5.1772,2.3643,2.391,11.6777,2.7709,12.2935,6.369,6.5567,-0.0142,-1.511,-4.0194,-1.7684,1.2955,-1.8251,-0.3997,2.5571,-2.8129,0.0267,9.2867,-8.9068,9.5226,-5.9245,0.1877,85
92.3253689198,18.5736904603,1.99258890242,2.75366536631,92.3253689198,18.5736904603,1.39982240492,1.49338056906,92.3253689198,18.5736904603,0.480351746003,1.16350546631,92.3253689198,18.5736904603,0.42907709011,0.999501315471,92.3253689198,18.5736904603,0.536623397968,1.31791657428,92.3253689198,18.5736904603,0.434828078383,1.02081331773,92.3253689198,18.5736904603,0.447443424534,1.07742872506,92.3253689198,18.5736904603,0.427334351626,0.991516937146,13.7932,14.5601,11.4774,15.4056,15.3056,12.0654,5.7484,11.6444,9.0473,10.6552,8.6135,7.3787,10.0865,6.2769,9.7788,4.3549,9.6601,6.2299,9.9785,7.9398,7.2463,8.9797,9.6395,6.7338,4.9423,6.5604,3.4933,2.582,5.376,3.05,2.953,10.5251,3.0754,10.496,6.9611,7.3859,1.7334,0.6598,-2.9057,-1.7915,1.6181,-3.0671,-0.9113,2.794,-2.326,-0.097,7.5721,-7.4497,7.4206,-3.5349,0.4248,246
91.3074980544,19.4666430073,2.18277683797,3.01801410231,91.3074980544,19.4666430073,1.46789162829,1.5893877763,91.3074980544,19.4666430073,0.56980220876,1.2821982577,91.3074980544,19.4666430073,0.4920342626,1.06160471063,91.3074980544,19.4666430073,0.634066000238,1.44601121802,91.3074980544,19.4666430073,0.498160440985,1.08151520893,91.3074980544,19.4666430073,0.528454022332,1.1760660398,91.3074980544,19.4666430073,0.489474524966,1.05192293428,13.8052,14.4951,11.4045,15.132,15.0555,12.0913,6.1729,11.8435,9.1874,10.5664,8.6237,7.344,9.9619,6.3761,9.6267,4.5578,9.5753,6.0977,9.9813,8.1017,7.4795,9.0102,9.5949,6.829,5.0592,6.6815,3.7478,2.9125,5.6003,3.2065,2.9675,9.9342,2.9462,9.9382,6.8128,7.2798,1.5307,0.5847,-2.7659,-1.7698,1.6223,-2.9337,-0.8353,2.6878,-2.3938,-0.239,6.9667,-6.988,6.992,-3.1254,0.467,246
91.8496509298,18.9092536753,2.13357454433,2.9922653368,91.8496509298,18.9092536753,1.4247925912,1.52728726802,91.8496509298,18.9092536753,0.54188420986,1.26077634651,91.8496509298,18.9092536753,0.462201823724,1.03367126429,91.8496509298,18.9092536753,0.60252289574,1.41425697953,91.8496509298,18.9092536753,0.462647477161,1.0440121618,91.8496509298,18.9092536753,0.500430114984,1.15590447397,91.8496509298,18.9092536753,0.465356192364,1.03364496792,14.077,14.7545,11.602,15.0375,14.7323,11.8775,6.0703,11.8489,9.3883,10.9077,8.781,7.4717,9.9936,6.2575,9.3612,4.4992,9.5282,5.9844,9.777,8.0502,7.6049,9.1821,9.8147,6.9202,5.1496,6.6962,3.7703,2.863,5.5314,3.244,2.9489,9.6704,2.8863,9.6606,6.8261,7.2312,1.5772,0.6326,-2.8945,-1.7706,1.5466,-2.9259,-0.9073,2.6684,-2.2874,-0.2951,6.7215,-6.7841,6.7743,-2.8345,0.4051,246
90.8434456727,19.9219488606,2.25220481253,3.09776777121,90.8434456727,19.9219488606,1.48895259916,1.63855245144,90.8434456727,19.9219488606,0.594140485093,1.30038875369,90.8434456727,19.9219488606,0.515732608517,1.08368575236,90.8434456727,19.9219488606,0.667049888912,1.47821117414,90.8434456727,19.9219488606,0.518278984517,1.10183615303,90.8434456727,19.9219488606,0.547867823768,1.18982416935,90.8434456727,19.9219488606,0.519104601581,1.08235267446,14.288,14.8253,11.5259,14.7576,14.4727,11.9029,6.1597,12.0679,9.5936,11.1045,8.7967,7.4061,9.7768,6.1132,9.0812,4.3666,9.7143,5.9724,9.9485,8.1262,7.7252,9.3303,9.9095,6.8357,5.037,6.5321,3.6526,2.7597,5.4124,3.2019,2.9036,9.8267,2.9541,9.8454,6.8802,7.1935,1.6051,0.5792,-3.0738,-1.7987,1.4951,-2.8795,-0.8929,2.6527,-2.2105,-0.2983,6.9231,-6.8726,6.8913,-2.9652,0.3133,246
90.6279095895,23.0966016376,1.89563119541,2.59907578488,90.6279095895,23.0966016376,1.30834134819,1.25959347071,90.6279095895,23.0966016376,0.442431036472,1.10576111338,90.6279095895,23.0966016376,0.364378154281,0.888674649361,90.6279095895,23.0966016376,0.483551364227,1.21006015417,90.6279095895,23.0966016376,0.362343306225,0.89155749493,90.6279095895,23.0966016376,0.410068806649,1.02603610683,90.6279095895,23.0966016376,0.369505214501,0.893074973961,17.1416,17.5217,13.0386,14.6351,13.079,9.4383,3.637,11.5086,13.451,16.8042,11.9032,9.1882,10.3393,5.6882,6.8489,2.6015,6.8972,2.9679,6.711,6.5994,9.9624,13.6919,15.0008,8.5735,6.1633,6.2384,2.9329,0.7607,1.9319,0.9174,1.3217,10.7731,3.346,10.0848,4.1642,4.1368,3.7295,1.3089,-6.4273,-2.4102,0.0751,-3.3055,-2.1722,1.1712,-1.0145,0.4043,9.4514,-7.4271,6.7388,-5.9206,-0.0274,247
