@RELATION Gabor_GSCM
@ATTRIBUTE a0 NUMERIC
@ATTRIBUTE a1 NUMERIC
@ATTRIBUTE a2 NUMERIC
@ATTRIBUTE a3 NUMERIC
@ATTRIBUTE a4 NUMERIC
@ATTRIBUTE a5 NUMERIC
@ATTRIBUTE a6 NUMERIC
@ATTRIBUTE a7 NUMERIC
@ATTRIBUTE a8 NUMERIC
@ATTRIBUTE a9 NUMERIC
@ATTRIBUTE a10 NUMERIC
@ATTRIBUTE a11 NUMERIC
@ATTRIBUTE a12 NUMERIC
@ATTRIBUTE a13 NUMERIC
@ATTRIBUTE a14 NUMERIC
@ATTRIBUTE a15 NUMERIC
@ATTRIBUTE a16 NUMERIC
@ATTRIBUTE a17 NUMERIC
@ATTRIBUTE a18 NUMERIC
@ATTRIBUTE a19 NUMERIC
@ATTRIBUTE a20 NUMERIC
@ATTRIBUTE a21 NUMERIC
@ATTRIBUTE a22 NUMERIC
@ATTRIBUTE a23 NUMERIC
@ATTRIBUTE a24 NUMERIC
@ATTRIBUTE a25 NUMERIC
@ATTRIBUTE a26 NUMERIC
@ATTRIBUTE a27 NUMERIC
@ATTRIBUTE a28 NUMERIC
@ATTRIBUTE a29 NUMERIC
@ATTRIBUTE a30 NUMERIC
@ATTRIBUTE a31 NUMERIC
@ATTRIBUTE a32 NUMERIC
@ATTRIBUTE a33 NUMERIC
@ATTRIBUTE a34 NUMERIC
@ATTRIBUTE a35 NUMERIC
@ATTRIBUTE a36 NUMERIC
@ATTRIBUTE a37 NUMERIC
@ATTRIBUTE a38 NUMERIC
@ATTRIBUTE a39 NUMERIC
@ATTRIBUTE a40 NUMERIC
@ATTRIBUTE a41 NUMERIC
@ATTRIBUTE a42 NUMERIC
@ATTRIBUTE a43 NUMERIC
@ATTRIBUTE a44 NUMERIC
@ATTRIBUTE a45 NUMERIC
@ATTRIBUTE a46 NUMERIC
@ATTRIBUTE a47 NUMERIC
@ATTRIBUTE a48 NUMERIC
@ATTRIBUTE a49 NUMERIC
@ATTRIBUTE a50 NUMERIC
@ATTRIBUTE a51 NUMERIC
@ATTRIBUTE a52 NUMERIC
@ATTRIBUTE a53 NUMERIC
@ATTRIBUTE a54 NUMERIC
@ATTRIBUTE a55 NUMERIC
@ATTRIBUTE a56 NUMERIC
@ATTRIBUTE a57 NUMERIC
@ATTRIBUTE a58 NUMERIC
@ATTRIBUTE a59 NUMERIC
@ATTRIBUTE a60 NUMERIC
@ATTRIBUTE a61 NUMERIC
@ATTRIBUTE a62 NUMERIC
@ATTRIBUTE a63 NUMERIC
@ATTRIBUTE a64 NUMERIC
@ATTRIBUTE a65 NUMERIC
@ATTRIBUTE a66 NUMERIC
@ATTRIBUTE a67 NUMERIC
@ATTRIBUTE a68 NUMERIC
@ATTRIBUTE a69 NUMERIC
@ATTRIBUTE a70 NUMERIC
@ATTRIBUTE a71 NUMERIC
@ATTRIBUTE a72 NUMERIC
@ATTRIBUTE a73 NUMERIC
@ATTRIBUTE a74 NUMERIC
@ATTRIBUTE a75 NUMERIC
@ATTRIBUTE a76 NUMERIC
@ATTRIBUTE a77 NUMERIC
@ATTRIBUTE a78 NUMERIC
@ATTRIBUTE a79 NUMERIC
@ATTRIBUTE a80 NUMERIC
@ATTRIBUTE a81 NUMERIC
@ATTRIBUTE a82 NUMERIC
@ATTRIBUTE a83 NUMERIC
@ATTRIBUTE a84 NUMERIC
@ATTRIBUTE a85 NUMERIC
@ATTRIBUTE a86 NUMERIC
@ATTRIBUTE a87 NUMERIC
@ATTRIBUTE a88 NUMERIC
@ATTRIBUTE a89 NUMERIC
@ATTRIBUTE a90 NUMERIC
@ATTRIBUTE a91 NUMERIC
@ATTRIBUTE class {0,1,3,5,7,8,9,10,11,12,13,14,16,17,18,19,25,26,37,58,59,60,61,62,63,64,65,66,81,84,85,87,88,89,90,91,92,93,94,95,102,107,108,109,110,111,112,113,114,117,118,119,121,123,124,125,126,127,128,129,130,131,132,133,134,135,139,140,150,151,152,153,154,155,157,158,159,160,161,162,163,164,165,166,168,169,170,171,172,173,174,175,177,178,179,180,181,184,185,186,187,188,190,192,193,194,195,197,198,199,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,230,231,232,233,234,235,237,239,240,241,242,243,246,247,248,250,254,256,259,272,273,274,275,276,277,278,279,280,281,282,283,285,286,287,288,289,291,292,293,294,295,296,297,298,299,300,301,315,320,321,324,325,328,329,330,332,333,334,336,337,338,339,340,341,342,343,344,345,346,347,348,335,349,350,351,352,353,354,355,356,357,364,379,380,382,383,384,385,386,387,388,389,390,391,392,393,394,403,405,408,409,414,415,420,439,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,458,480,481,482,483,484,486,487,488,489,490,491,492,493,494,495,496,497,498,513,514,527,542,544,545,546,547,548,549,550,551,552,553,555,559,560,561,562,563,567,577,582,583,584,585,586,587,588,598,599,634,635,658,670,671}
@DATA
92.0774688589,19.1692783969,1.65144464262,2.02103545052,92.0774688589,19.1692783969,1.56774203775,1.83892155287,92.0774688589,19.1692783969,0.381239651157,0.940242179825,92.0774688589,19.1692783969,0.381765768363,0.935589344287,92.0774688589,19.1692783969,0.404261004457,1.00278531689,92.0774688589,19.1692783969,0.406497138384,1.00396962524,92.0774688589,19.1692783969,0.367839765613,0.904257778712,92.0774688589,19.1692783969,0.366029945394,0.892598741782,67626.0,13236.0,928728.0,62388.0,18408.0,922292.0,70348.0,10558.0,930941.0,63967.0,16931.0,923871.0,54928.0,25788.0,915379.0,62388.0,18408.0,922292.0,60258.0,20563.0,919671.0,63967.0,16931.0,923871.0,43028.0,37521.0,902851.0,45039.0,35527.0,903114.0,50815.0,29917.0,909053.0,48081.0,32721.0,906157.0,32651.0,47749.0,891827.0,30377.0,49937.0,886650.0,42894.0,37747.0,899959.0,34447.0,46253.0,890725.0,26535.0,53740.0,885038.0,21353.0,58727.0,875807.0,37446.0,43097.0,893345.0,25479.0,55118.0,879944.0,214
85.6187489246,24.7940771772,2.00589325164,2.38686059312,85.6187489246,24.7940771772,1.96807120832,2.29831704706,85.6187489246,24.7940771772,0.662490109935,1.17910621608,85.6187489246,24.7940771772,0.65124184769,1.15552004666,85.6187489246,24.7940771772,0.70403485132,1.26980172169,85.6187489246,24.7940771772,0.682626336066,1.2217747395,85.6187489246,24.7940771772,0.637924591225,1.13486379148,85.6187489246,24.7940771772,0.623869858868,1.10300768615,122091.0,22274.0,839100.0,115938.0,28406.0,831534.0,128308.0,16253.0,844366.0,116410.0,28130.0,832006.0,100569.0,43514.0,817193.0,115938.0,28406.0,831534.0,112902.0,31619.0,827570.0,116410.0,28130.0,832006.0,79921.0,63859.0,796183.0,88809.0,55213.0,802633.0,98033.0,46432.0,811338.0,89687.0,54779.0,803511.0,60791.0,82720.0,776659.0,63924.0,79739.0,776028.0,83964.0,60432.0,795954.0,65018.0,79356.0,777122.0,46301.0,96967.0,761749.0,47111.0,96214.0,757513.0,71884.0,72438.0,782615.0,45540.0,98727.0,755942.0,215
85.2153511596,24.9843150617,2.07560810118,2.47453106964,85.2153511596,24.9843150617,2.01764181027,2.37045947161,85.2153511596,24.9843150617,0.684915078936,1.19949085492,85.2153511596,24.9843150617,0.680249260676,1.18709279036,85.2153511596,24.9843150617,0.733269863738,1.30013420363,85.2153511596,24.9843150617,0.709336454532,1.24820676215,85.2153511596,24.9843150617,0.656278839757,1.14892581045,85.2153511596,24.9843150617,0.655615009885,1.13907080532,142745.0,26972.0,952353.0,135695.0,33999.0,943848.0,150728.0,19110.0,959510.0,136421.0,33414.0,944574.0,117036.0,52498.0,926056.0,135695.0,33999.0,943848.0,132667.0,37127.0,940027.0,136421.0,33414.0,944574.0,92722.0,76592.0,901193.0,103617.0,65850.0,909763.0,115341.0,54395.0,921296.0,105034.0,64751.0,911180.0,70796.0,98289.0,878727.0,74965.0,94224.0,879162.0,99155.0,70520.0,903709.0,76669.0,93050.0,880866.0,54604.0,114249.0,861997.0,56214.0,112685.0,858477.0,85430.0,84188.0,888581.0,54421.0,115229.0,856684.0,215
87.5549589258,23.718804685,2.15641479945,2.72517415353,87.5549589258,23.718804685,1.6374893616,1.77802889421,87.5549589258,23.718804685,0.618727145611,1.20641094983,87.5549589258,23.718804685,0.567183998536,1.06542584743,87.5549589258,23.718804685,0.671316738721,1.33034291897,87.5549589258,23.718804685,0.581709843333,1.09979450155,87.5549589258,23.718804685,0.587089436014,1.13744498432,87.5549589258,23.718804685,0.555817079482,1.04472663772,128573.0,22180.0,1039463.0,117301.0,33422.0,1026864.0,132994.0,17864.0,1043306.0,126819.0,24037.0,1036382.0,107062.0,43536.0,1017225.0,117301.0,33422.0,1026864.0,115692.0,35104.0,1024711.0,126819.0,24037.0,1036382.0,86442.0,64014.0,995866.0,85320.0,65186.0,992866.0,98984.0,51732.0,1006732.0,103867.0,46922.0,1011413.0,67481.0,82847.0,976153.0,57177.0,93107.0,962718.0,83139.0,67487.0,989636.0,82024.0,68679.0,987565.0,53492.0,96698.0,961422.0,40869.0,109197.0,944414.0,69220.0,81305.0,974496.0,62995.0,87611.0,966540.0,216
89.7685526569,21.6001778921,2.04543227026,2.76412576583,89.7685526569,21.6001778921,1.52896712448,1.65552564783,89.7685526569,21.6001778921,0.549614051785,1.21117799841,89.7685526569,21.6001778921,0.481909830057,1.01218076052,89.7685526569,21.6001778921,0.59305859656,1.31913439328,89.7685526569,21.6001778921,0.495487929478,1.04648789811,89.7685526569,21.6001778921,0.514681777235,1.12400222125,89.7685526569,21.6001778921,0.471200129264,0.987345633559,95623.0,18101.0,980782.0,86676.0,27023.0,970557.0,99803.0,14004.0,984424.0,94810.0,18994.0,978691.0,78008.0,35582.0,962452.0,86676.0,27023.0,970557.0,86237.0,27529.0,969596.0,94810.0,18994.0,978691.0,61312.0,52145.0,945041.0,60945.0,52579.0,942852.0,73169.0,40547.0,955275.0,76719.0,37041.0,958626.0,47415.0,65914.0,930426.0,40373.0,72968.0,920317.0,60842.0,52811.0,941709.0,59625.0,54081.0,939569.0,38546.0,74669.0,920825.0,29333.0,83817.0,907327.0,50213.0,63371.0,929847.0,45386.0,68251.0,923380.0,216
89.0007721402,23.5600009332,1.73565282685,2.120155206,89.0007721402,23.5600009332,1.64540850904,1.91510009699,89.0007721402,23.5600009332,0.467681801075,1.03797590309,89.0007721402,23.5600009332,0.455443910586,0.999588979616,89.0007721402,23.5600009332,0.493976952167,1.10305259418,89.0007721402,23.5600009332,0.474274822891,1.04690272511,89.0007721402,23.5600009332,0.4484680941,0.993520944177,89.0007721402,23.5600009332,0.441308445502,0.965648470807,104069.0,17146.0,964623.0,99443.0,21745.0,958851.0,109613.0,11681.0,969850.0,100848.0,20444.0,960256.0,87576.0,33516.0,947320.0,99443.0,21745.0,958851.0,98463.0,22777.0,957582.0,100848.0,20444.0,960256.0,72045.0,48911.0,930996.0,78830.0,42181.0,936313.0,87687.0,33479.0,945709.0,81492.0,39741.0,938975.0,57654.0,63162.0,915818.0,60178.0,60623.0,915776.0,77337.0,43752.0,934265.0,63548.0,57602.0,919146.0,45351.0,75360.0,902694.0,45771.0,74813.0,899495.0,68030.0,52976.0,923868.0,48282.0,72780.0,902006.0,217
93.7296547797,16.0547359929,1.62522525065,2.13960491887,93.7296547797,16.0547359929,1.67734802875,2.18964068513,93.7296547797,16.0547359929,0.405331699348,1.02787800639,93.7296547797,16.0547359929,0.40026631224,1.01275458311,93.7296547797,16.0547359929,0.425462465898,1.0842954495,93.7296547797,16.0547359929,0.424334808669,1.07969382306,93.7296547797,16.0547359929,0.388207571929,0.979503855393,93.7296547797,16.0547359929,0.382611873182,0.961875692914,53282.0,14670.0,1003727.0,50002.0,17933.0,999112.0,57059.0,10988.0,1006857.0,49061.0,18984.0,998171.0,39815.0,27993.0,989607.0,50002.0,17933.0,999112.0,47154.0,20857.0,995641.0,49061.0,18984.0,998171.0,28042.0,39613.0,977187.0,34681.0,33074.0,981830.0,38779.0,29192.0,985963.0,32279.0,35724.0,979428.0,19666.0,47831.0,968168.0,23844.0,43718.0,969048.0,32484.0,35447.0,978368.0,20430.0,47530.0,965634.0,15707.0,51636.0,963563.0,17522.0,49843.0,960789.0,28183.0,39707.0,972768.0,14904.0,53014.0,958172.0,158
86.3584298865,25.2614825151,2.16112403411,2.68395052991,86.3584298865,25.2614825151,1.62066996777,1.74347704366,86.3584298865,25.2614825151,0.602525280624,1.17436656455,86.3584298865,25.2614825151,0.57541258831,1.0845746476,86.3584298865,25.2614825151,0.647255672489,1.27041985872,86.3584298865,25.2614825151,0.590513794068,1.11852860004,86.3584298865,25.2614825151,0.575714665578,1.12325580177,86.3584298865,25.2614825151,0.561468488127,1.05704966002,140033.0,24830.0,1019873.0,130575.0,34240.0,1008990.0,149076.0,15838.0,1028208.0,140414.0,24498.0,1018829.0,116002.0,48712.0,995176.0,130575.0,34240.0,1008990.0,133741.0,31088.0,1011484.0,140414.0,24498.0,1018829.0,93191.0,71334.0,971740.0,98148.0,66433.0,974511.0,118847.0,45872.0,995225.0,116913.0,47910.0,993276.0,72015.0,92343.0,949916.0,68790.0,95492.0,943168.0,104485.0,60112.0,979513.0,94662.0,70046.0,969040.0,55077.0,109129.0,932321.0,49554.0,114439.0,921941.0,91629.0,72841.0,965316.0,75795.0,88787.0,948182.0,230
87.8083504657,23.86203217,2.03763620844,2.54773517297,87.8083504657,23.86203217,1.62517225685,1.80905994499,87.8083504657,23.86203217,0.558151852242,1.13248527382,87.8083504657,23.86203217,0.540236151295,1.0675787077,87.8083504657,23.86203217,0.599134296074,1.22398304676,87.8083504657,23.86203217,0.557110174011,1.10725595517,87.8083504657,23.86203217,0.538466541286,1.09805301337,87.8083504657,23.86203217,0.528054200471,1.04244310176,78272.0,13698.0,649671.0,72587.0,19348.0,642500.0,81970.0,10037.0,652303.0,77220.0,14784.0,647133.0,65039.0,26837.0,636046.0,72587.0,19348.0,642500.0,72225.0,19717.0,641103.0,77220.0,14784.0,647133.0,52480.0,39282.0,623119.0,54154.0,37622.0,622223.0,62736.0,29123.0,630178.0,63061.0,28868.0,631130.0,40898.0,50747.0,611177.0,37521.0,54058.0,603791.0,53642.0,38125.0,619657.0,49761.0,42071.0,616031.0,32019.0,59516.0,601931.0,27120.0,64250.0,591610.0,45745.0,45905.0,610358.0,39256.0,52465.0,603746.0,230
92.8186554444,17.6336011762,1.61901504644,2.02545203846,92.8186554444,17.6336011762,1.49292631106,1.72768744032,92.8186554444,17.6336011762,0.351169067195,0.925794469658,92.8186554444,17.6336011762,0.341387521946,0.888084329804,92.8186554444,17.6336011762,0.380274493324,1.02590959067,92.8186554444,17.6336011762,0.361958108544,0.958420646004,92.8186554444,17.6336011762,0.331818154382,0.86391989139,92.8186554444,17.6336011762,0.326767761114,0.842607036692,97670.0,23538.0,1545670.0,90898.0,30259.0,1537477.0,106877.0,14382.0,1554475.0,93961.0,27277.0,1540540.0,74754.0,46313.0,1521786.0,90898.0,30259.0,1537477.0,92954.0,28201.0,1539186.0,93961.0,27277.0,1540540.0,52783.0,68097.0,1498903.0,61959.0,58953.0,1506207.0,79674.0,41362.0,1524558.0,67860.0,53240.0,1512108.0,34419.0,86225.0,1479683.0,37254.0,83352.0,1479247.0,68414.0,52509.0,1511946.0,44964.0,75973.0,1486957.0,26692.0,93707.0,1471092.0,24210.0,96050.0,1463999.0,60916.0,59913.0,1503075.0,31235.0,89538.0,1471027.0,231
92.3777742447,17.7089659187,1.6974326279,2.17287208242,92.3777742447,17.7089659187,1.56799557331,1.86313349575,92.3777742447,17.7089659187,0.396457125591,0.994570772585,92.3777742447,17.7089659187,0.384974871492,0.953104055999,92.3777742447,17.7089659187,0.425446953683,1.08705186478,92.3777742447,17.7089659187,0.407576375126,1.02178745466,92.3777742447,17.7089659187,0.372481223535,0.920439389387,92.3777742447,17.7089659187,0.366448758121,0.899319437437,80196.0,20501.0,1202367.0,74493.0,26171.0,1195173.0,88327.0,12476.0,1209731.0,76895.0,23904.0,1197575.0,60202.0,40325.0,1181687.0,74493.0,26171.0,1195173.0,76267.0,24487.0,1196197.0,76895.0,23904.0,1197575.0,41125.0,59247.0,1161913.0,49487.0,50958.0,1168010.0,64798.0,35898.0,1183263.0,54009.0,46729.0,1172532.0,26367.0,73827.0,1146484.0,29181.0,71051.0,1145547.0,55521.0,45124.0,1172514.0,34487.0,66177.0,1150853.0,20560.0,79418.0,1140042.0,19260.0,80743.0,1133490.0,49467.0,51127.0,1164989.0,23614.0,76980.0,1137844.0,231
92.6446795077,19.0682420619,1.52113728672,1.84887148409,92.6446795077,19.0682420619,1.50063003278,1.75782375412,92.6446795077,19.0682420619,0.348575329676,0.921422092063,92.6446795077,19.0682420619,0.347621833443,0.916281876384,92.6446795077,19.0682420619,0.36863346452,0.984300222938,92.6446795077,19.0682420619,0.36387980524,0.963117154639,92.6446795077,19.0682420619,0.334498134383,0.882553771402,92.6446795077,19.0682420619,0.334700793043,0.880854918437,104489.0,20652.0,1557831.0,99456.0,25651.0,1551583.0,110944.0,14289.0,1564307.0,99592.0,25641.0,1551719.0,85119.0,39859.0,1537262.0,99456.0,25651.0,1551583.0,97842.0,27342.0,1550007.0,99592.0,25641.0,1551719.0,67119.0,57664.0,1518096.0,76004.0,48891.0,1525737.0,85675.0,39457.0,1536646.0,76063.0,49120.0,1525796.0,51203.0,73349.0,1501050.0,55970.0,68678.0,1503348.0,74661.0,50413.0,1524443.0,55089.0,70040.0,1502467.0,38949.0,85351.0,1487688.0,42660.0,81699.0,1487726.0,66107.0,58900.0,1514709.0,39351.0,85718.0,1484417.0,232
92.2249605312,19.5216444255,1.55777784368,1.91168948704,92.2249605312,19.5216444255,1.55321178639,1.84519261728,92.2249605312,19.5216444255,0.373901721035,0.95694801149,92.2249605312,19.5216444255,0.375450425797,0.95699530367,92.2249605312,19.5216444255,0.396410118497,1.02528766578,92.2249605312,19.5216444255,0.392021084711,1.00342834095,92.2249605312,19.5216444255,0.359982801378,0.918508033215,92.2249605312,19.5216444255,0.362613720068,0.924539894763,88460.0,17427.0,1241484.0,84360.0,21495.0,1236195.0,93675.0,12357.0,1246448.0,84204.0,21827.0,1236039.0,72132.0,33565.0,1224232.0,84360.0,21495.0,1236195.0,82323.0,23657.0,1233926.0,84204.0,21827.0,1236039.0,56978.0,48510.0,1208174.0,64793.0,40820.0,1214537.0,71727.0,34187.0,1222175.0,64119.0,41857.0,1213863.0,43539.0,61722.0,1193852.0,48039.0,57299.0,1195729.0,62155.0,43685.0,1211456.0,46153.0,59753.0,1193843.0,33131.0,71920.0,1182545.0,37086.0,67952.0,1182752.0,54646.0,51115.0,1202806.0,32798.0,73027.0,1178465.0,232
90.1948165415,21.0973936845,2.26184937537,3.06653097039,90.1948165415,21.0973936845,1.39213841484,1.35322718139,90.1948165415,21.0973936845,0.576491204812,1.26758924901,90.1948165415,21.0973936845,0.500898319591,1.04370601523,90.1948165415,21.0973936845,0.638480513655,1.41739070244,90.1948165415,21.0973936845,0.509044266962,1.06445461476,90.1948165415,21.0973936845,0.536578043747,1.17362534095,90.1948165415,21.0973936845,0.494573786669,1.03237009537,93534.0,19478.0,1020999.0,82380.0,30609.0,1008546.0,98535.0,14540.0,1025479.0,96768.0,16304.0,1022934.0,74987.0,37922.0,1001692.0,82380.0,30609.0,1008546.0,84675.0,28351.0,1010349.0,96768.0,16304.0,1022934.0,57544.0,55253.0,983498.0,54216.0,58621.0,978355.0,71627.0,41337.0,996046.0,81688.0,31330.0,1005827.0,42107.0,70574.0,967314.0,32062.0,80601.0,954200.0,59858.0,53038.0,983031.0,67786.0,45165.0,989924.0,31100.0,81460.0,955563.0,22723.0,89756.0,942875.0,50603.0,62226.0,972524.0,56081.0,56797.0,976233.0,233
90.3160819777,20.9237423035,2.18183922841,2.92356656029,90.3160819777,20.9237423035,1.4211372967,1.42801457656,90.3160819777,20.9237423035,0.55132661146,1.21454810215,90.3160819777,20.9237423035,0.494960589013,1.03692891805,90.3160819777,20.9237423035,0.609941500374,1.35978358918,90.3160819777,20.9237423035,0.502790447343,1.05630292778,90.3160819777,20.9237423035,0.517283095648,1.13614273353,90.3160819777,20.9237423035,0.487370792242,1.02429502744,91652.0,19288.0,1016774.0,81241.0,29673.0,1005114.0,96859.0,14178.0,1021506.0,94034.0,17002.0,1017907.0,73365.0,37437.0,997728.0,81241.0,29673.0,1005114.0,83418.0,27574.0,1006835.0,94034.0,17002.0,1017907.0,56225.0,54431.0,979837.0,54059.0,56672.0,975946.0,70754.0,40181.0,992954.0,78290.0,32699.0,1000177.0,40929.0,69601.0,963769.0,32079.0,78449.0,952003.0,59417.0,51437.0,980423.0,63880.0,47050.0,983804.0,30101.0,80318.0,952155.0,22654.0,87667.0,940619.0,50455.0,60305.0,970280.0,52002.0,58846.0,969967.0,233
91.3389881536,18.6386841497,2.65213291804,3.87680650259,91.3389881536,18.6386841497,1.42872818121,1.45834485576,91.3389881536,18.6386841497,0.71309507477,1.54380500371,91.3389881536,18.6386841497,0.533095001678,1.10846884961,91.3389881536,18.6386841497,0.786806239454,1.6970803571,91.3389881536,18.6386841497,0.525847448655,1.10455513595,91.3389881536,18.6386841497,0.651100025245,1.40899858991,91.3389881536,18.6386841497,0.547873063777,1.12684887002,103452.0,24946.0,1331066.0,84810.0,43554.0,1310832.0,104640.0,23853.0,1331444.0,107888.0,20604.0,1333910.0,80366.0,47867.0,1307239.0,84810.0,43554.0,1310832.0,82303.0,46137.0,1307541.0,107888.0,20604.0,1333910.0,59500.0,68555.0,1285645.0,47666.0,80480.0,1271384.0,62334.0,66050.0,1286022.0,90326.0,38106.0,1314044.0,42525.0,85370.0,1267926.0,26689.0,101223.0,1248134.0,46849.0,81477.0,1268993.0,74955.0,53414.0,1296400.0,32420.0,95336.0,1257057.0,21128.0,106566.0,1240292.0,36936.0,91323.0,1257543.0,63793.0,64509.0,1282957.0,234
92.1956004572,17.5190430403,2.51143226043,3.76643966283,92.1956004572,17.5190430403,1.40701144821,1.45701125898,92.1956004572,17.5190430403,0.637823324679,1.46361344539,92.1956004572,17.5190430403,0.502354413135,1.09438484652,92.1956004572,17.5190430403,0.697241650455,1.59064982185,92.1956004572,17.5190430403,0.498661914481,1.0948147357,92.1956004572,17.5190430403,0.585589805919,1.34190483922,92.1956004572,17.5190430403,0.510522650728,1.10392692433,76759.0,20106.0,1125600.0,62879.0,33965.0,1110176.0,78899.0,18035.0,1126896.0,80252.0,16682.0,1127549.0,58128.0,38628.0,1106290.0,62879.0,33965.0,1110176.0,62008.0,34884.0,1108485.0,80252.0,16682.0,1127549.0,41427.0,55214.0,1088916.0,34049.0,62644.0,1079150.0,46884.0,49961.0,1091846.0,65770.0,31119.0,1110871.0,28567.0,67966.0,1075377.0,18784.0,77747.0,1061702.0,35384.0,61412.0,1078838.0,53350.0,43489.0,1096268.0,22044.0,74388.0,1068167.0,14972.0,81402.0,1055710.0,28175.0,68562.0,1070133.0,44232.0,52554.0,1084970.0,234
87.4665181049,24.3757558832,2.58904613016,3.42452674034,87.4665181049,24.3757558832,1.40562315889,1.38806901392,87.4665181049,24.3757558832,0.742482928208,1.46389033918,87.4665181049,24.3757558832,0.564040284586,1.08435571898,87.4665181049,24.3757558832,0.818131968377,1.6089529479,87.4665181049,24.3757558832,0.552998567895,1.0741309189,87.4665181049,24.3757558832,0.685748524802,1.3604414266,87.4665181049,24.3757558832,0.581058113639,1.10138423949,149740.0,21057.0,1171495.0,130221.0,40552.0,1150290.0,147032.0,23818.0,1167817.0,151911.0,18938.0,1171980.0,129446.0,41257.0,1150504.0,130221.0,40552.0,1150290.0,124103.0,46694.0,1143234.0,151911.0,18938.0,1171980.0,109908.0,60689.0,1130283.0,92297.0,78329.0,1110018.0,102308.0,68412.0,1119810.0,134433.0,36359.0,1152154.0,91310.0,79177.0,1111008.0,59465.0,110978.0,1074879.0,82261.0,88355.0,1098161.0,117799.0,52910.0,1133213.0,74304.0,96064.0,1093335.0,40080.0,130149.0,1053222.0,66147.0,104355.0,1080454.0,103063.0,67534.0,1116205.0,235
87.082422794,24.6633246441,2.53814302097,3.31165981298,87.082422794,24.6633246441,1.45001839515,1.45871908344,87.082422794,24.6633246441,0.729553700613,1.41783273719,87.082422794,24.6633246441,0.583415117135,1.0937098003,87.082422794,24.6633246441,0.799623893961,1.55465478743,87.082422794,24.6633246441,0.576312595793,1.09124728554,87.082422794,24.6633246441,0.679551502718,1.32791545296,87.082422794,24.6633246441,0.5949916218,1.10440812708,156494.0,23451.0,1190329.0,137973.0,41937.0,1170140.0,156576.0,23413.0,1189478.0,159007.0,20980.0,1191174.0,133907.0,45922.0,1167046.0,137973.0,41937.0,1170140.0,134068.0,45864.0,1165325.0,159007.0,20980.0,1191174.0,112286.0,67411.0,1144747.0,98764.0,80973.0,1128593.0,112579.0,67277.0,1142211.0,139409.0,40516.0,1169238.0,91817.0,87729.0,1123620.0,64169.0,115360.0,1091700.0,92411.0,87366.0,1120422.0,120807.0,59035.0,1148338.0,73540.0,105819.0,1104721.0,43710.0,135589.0,1068969.0,75655.0,104044.0,1102044.0,104286.0,75469.0,1129545.0,235
88.9242600271,22.9642352297,1.62240630315,1.88241702493,88.9242600271,22.9642352297,1.90355736129,2.36736593641,88.9242600271,22.9642352297,0.51007648611,1.04565621212,88.9242600271,22.9642352297,0.528290567824,1.10082387129,88.9242600271,22.9642352297,0.528612753973,1.09251434355,88.9242600271,22.9642352297,0.560817290432,1.17442845632,88.9242600271,22.9642352297,0.495618113722,1.01581461335,88.9242600271,22.9642352297,0.502557154622,1.04808382791,147719.0,20942.0,1334478.0,140607.0,28018.0,1325499.0,146078.0,22648.0,1331664.0,134271.0,34453.0,1319163.0,127809.0,40742.0,1313882.0,140607.0,28018.0,1325499.0,124200.0,44413.0,1307998.0,134271.0,34453.0,1319163.0,108677.0,59759.0,1294072.0,114122.0,54280.0,1296543.0,103192.0,65292.0,1285220.0,101438.0,67171.0,1283859.0,90388.0,77934.0,1275106.0,89616.0,78542.0,1269594.0,84009.0,84337.0,1264278.0,71015.0,97460.0,1250993.0,73440.0,94770.0,1257481.0,70508.0,97398.0,1248057.0,69537.0,98711.0,1248009.0,48109.0,120221.0,1225658.0,237
89.4064846846,22.05091352,1.67397346061,1.9676545381,89.4064846846,22.05091352,1.88112222859,2.31443017264,89.4064846846,22.05091352,0.520301289982,1.06367239236,89.4064846846,22.05091352,0.523927100072,1.08039815308,89.4064846846,22.05091352,0.545685495857,1.12592814501,89.4064846846,22.05091352,0.55650535626,1.15559201827,89.4064846846,22.05091352,0.499977282746,1.02259063047,89.4064846846,22.05091352,0.501404544839,1.03497286748,101164.0,16200.0,975187.0,95824.0,21496.0,968099.0,101236.0,16134.0,974075.0,92405.0,24964.0,964680.0,85805.0,31501.0,959275.0,95824.0,21496.0,968099.0,85649.0,31625.0,956792.0,92405.0,24964.0,964680.0,71054.0,46190.0,943977.0,75553.0,41616.0,945579.0,70795.0,46350.0,940277.0,68671.0,48597.0,938700.0,57081.0,60104.0,929456.0,57258.0,59725.0,925076.0,57674.0,59317.0,925521.0,47087.0,70045.0,914913.0,44820.0,72305.0,916649.0,44047.0,72730.0,909682.0,48127.0,68718.0,914333.0,32149.0,84820.0,897799.0,237
